1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100
8493727,10152451,9292844,9654931,10258396,9385761,9968677,9061027,9395046,9314666,10305559,10006301,9595553,10966477,9939033,10144082,10306588,8679404,9648772,10314611,10554976,9545251,10214465,9767114,9628417,10141210,9614565,9028154,9918726,9692179,10995203,9944055,9319792,9625537,10216240,9486630,9339108,9763671,10722070,9246279,9264976,9332511,7956749,9998254,9200854,9412065,10409402,10236725,9907528,9549554,9939355,9731950,8646860,9509547,10651130,10190397,9854799,10210310,9941425,10450135,10250186,9923661,8993797,11480726,9398215,10320042,9560168,9240020,9760466,10258605,9343583,9996426,11333055,9087578,9125213,9985885,10168163,11831073,8828934,9948791,9367450,9858710,9198736,9066549,10036909,9913098,10671251,9713070,9707304,10307697,10439370,9495602,10434913,9761747,9036389,8544130,9603066,9678179,10028433,9195662
0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,2,65,0,0,1,0,2,0,0,0,0,0,0,0,1,3,3,0,0,0,1,0,0,0,1,0,1,0,0,14,0,0,1,0,3,7,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,1,1,0,6,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
6,0,0,0,0,1,0,0,8,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,4,0,0,19,0,1,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,4,0,2,0,0,0,23,0,0,0,0,0,0,2,9,0,0,1,1,1,0,2,0,0,0,0,0,0,1,0,0,2,0,0,269,0,1,0,0,0,0,1,0,0,0
0,1,1,0,0,0,7,0,0,0,8,0,0,33,0,1,0,0,0,4,1,0,0,0,1,0,1,0,0,1,4,1,0,1,0,0,0,0,0,0,0,2,0,52,0,0,0,0,0,0,0,1,7,0,0,0,2,0,0,0,2,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,7,0,2,0,0,1,0,0,0,1,0,0,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,7,1,0,1,0,0,0,3,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,5,1,3,0,0,0,0,0,0,7,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,1,0,0,1,0,0,3,0
0,4,0,4,0,0,0,4,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,20,7,0,0,0,0,0,0,0,2,0,2,0,3,29,0,2,1,0,0,0,0,1,0,0,0,17,0,0,1,0,4,0,0,0,0,0,4,2,0,0,0,5,0,6,0,4,0,0,0,0,4,2,0,0,0,1,0,3,2,0,0,0,0,0,0,0,2,1,0,0,0,0,0
0,0,0,0,1,0,0,0,0,1,0,0,0,3,3,0,0,2,4,0,0,0,0,0,2,0,0,0,0,0,20,0,25,0,1,3,1,4,27,0,0,1,0,0,0,0,0,0,0,1,0,0,3,2,0,0,1,0,0,2,0,0,1,0,1,4,0,0,4,0,0,1,0,0,0,5,0,2,0,0,0,0,1,1,0,2,0,0,0,0,0,1,0,2,0,2,0,0,0,0
1,2,0,12,0,0,1,2,3,0,0,0,0,0,0,0,0,1,1,0,0,1,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3,0,6,0,0,0,4,0,0,1,6,2,3,3,0,2,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,23,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,0,0,2,16,0,1,0,0,0,6,0,0,0,0,0
0,0,0,0,0,1,2,0,0,1,0,1,0,2,0,0,0,0,0,0,0,27,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,2,0,0,1,2,0,27,8,7,0,1,0,0,0,0,1,0,0,0,0,0,11,0,0,0,1,2,0,0,0,0,0,0,0,0,1,0,2,0,4,0,0,0,0,0,0,0,0,0,15
0,0,0,0,0,13,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7,0,0,0,6,0,1,0,0,1,0,2,0,0,0,1,0,1,4,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,4,0,0,2,1,0,0,1,0,3,0,4,0,3,0,0,0,2,5,2,0,0,0,0,0,1,0,1,0,0,0,0
0,4,0,0,0,0,0,0,0,2,0,0,0,0,0,1,3,0,1,1,0,2,0,18,0,1,0,0,0,0,7,0,0,4,0,0,0,0,0,1,7,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,3,0,10,1,0,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,4,0,0,2,0,0,0,0,0,0,0,1,7,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,6,0,0,0,0,2,1,0,0,0,1,0,0,1,0,2,2,0,0,0,0,0,0,0,12,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,4,0,0,0,1
0,0,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,1,0,27,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3,2,0,0,6,0,0,0,3,0,1,9,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,20,0,1,4,0,0,0,0,0,0,0,217,0,0,1,3
0,4,1,0,1,0,2,0,4,0,0,2,0,0,0,2,3,0,0,7,0,0,0,0,2,0,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,2,0,1,0,0,4,0,1,0,5,0,5,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,2,0,0,2,0,1,0,2,0,0,1,0,0,0,6,0,0,0,0,1,0,0,0,0,0,0,2,0
0,0,0,0,1,0,0,4,0,0,0,1,0,2,1,0,0,0,0,0,0,1,0,4,0,0,1,1,0,0,0,0,10,0,0,0,1,3,0,0,1,46,0,0,0,0,0,0,6,16,0,1,0,1,0,0,2,0,0,0,0,0,0,5,4,2,0,1,1,1,0,1,0,0,1,2,0,0,0,0,0,4,0,0,0,0,0,0,0,13,0,0,0,0,0,0,1,0,0,0
2,0,0,2,0,0,0,2,5,0,0,0,4,2,0,3,0,0,1,0,1,0,0,0,0,2,49,0,0,1,1,0,1,0,0,0,0,0,8,0,0,0,0,0,0,3,0,0,2,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,1,13,0,0,0,0,0,0,0,1,0,1,0,0,0,0,4,1,2,0,6,0,4,2,0
0,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,15,0,1,2,0,0,1,0,0,0,1,7,0,2,0,0,0,0,0,1,0,0,0,44,0,0,0,2,0,0,0,0,4,0,0,0,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,1,1,0,0,9,0,0,0,1,0,0,1,0,0,0,0,0,0,0
0,1,0,1,0,9,1,0,1,0,0,2,1,0,0,2,0,0,2,0,0,0,3,0,1,0,3,6,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,3,0,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,2,0,0,2,0,14,2,46,2
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,7,0,0,1,0,0,0,0,1,0,1,0,3,1,0,0,1,2,2,0,0,0,0,0,0,0,0,0,1,8,2,7,0,0,0,0,2,0,6,5,0,0,1,0,0,0,0,0,0,0,6,0,0,0,2,0,0,0,0,1,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0,0,0,0,28,0,0,0,2,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,2,0,0,0,1,0,2,0,0,1,0,0,2,0,0,0,3,1,0,0,0,2,0,13,2,0,0,11,2,0,0,1,0,0,2,1,0,0,1,0,0,0,0,0,0,1,3,0,0,1,0,5,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,2,1,0
0,1,0,0,0,0,0,0,0,0,2,1,0,1,4,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,2,0,1,36,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,2,0,0,0,0,0,3,11,0,0,7,4,0,1,0,1,0,0,1,4,0,0,4,0,0,0,0,0,1,0,0,0
0,0,2,0,0,0,0,1,1,0,41,0,0,0,1,1,8,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,6,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,4,8,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,5,1,0,0,1,1,0,0,0,0,0,1,0,0,1,2,2,0,0,0,0,1,4,0
