1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100
8755035,7577502,8321367,7524951,8862535,8646268,9017434,8679574,7552778,8853195,8809481,8669647,8933105,8800479,9079472,9878258,8198630,9378707,9472240,8074869,8539103,9373583,8431719,8281637,8546012,9162348,7431271,9555176,7401552,7691043,8244858,8361584,8396745,7379558,7153474,8647921,8924522,8194062,9071753,8511397,8552550,7362393,8652167,8490486,8859502,8219020,8360184,9540900,8503694,9423573,8247344,8558133,9048547,8299394,7758235,9511789,7863493,8473433,8740590,8973393,8697021,9528434,10410996,7753352,9218664,7328204,9877862,7888398,9983297,9366880,9665782,8753597,9132713,8195505,8777887,8675962,9520791,8629636,8559539,9758259,8430084,9110593,9169693,8298773,8934373,7543255,9103300,8013415,8572000,9469856,8795535,9844183,8269913,8749439,9787926,8720707,8837347,9630619,8364150,9546690
1,0,0,0,0,0,0,0,0,0,0,0,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2,0,2,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,1,0,2,0,2,0,0,51,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,12,0,0,0,1,0,0,0,3,0,1,0,0,1,0,0,0,0,0
0,0,0,0,0,0,16,0,1,0,0,1,0,4,0,2,0,0,2,0,0,3,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,3,0,0,1,0,0,0,164,0,0,0,0,0,1,0,0,0,0,0,7,0,0,2,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,1,0,0,2,0,0,0,0,23,0
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,3,0,0,0,0,0,0,8,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,3,2,0,3,1,0
0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,66,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3,0,0,0,5,0,228,1,1,1,0,0,1,0,0,0,8,1,0,0,1
0,0,1,0,4,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,2,0,1,4,1,0,1,0,1,0,2,0,0,0,56,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,1,0,0,0
0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,1,0,1,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,8,0,0,2,0,1,0,0,0,0,0,1,2,3,0,0,0,0,12,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,4,1,1,0,0,1,0,0,0,0,0,0,0,2,0,7,0,0,0,0,1,3,0,0,0,4,0,0,0,1,0,0,0,2,0,0,0,0,0,0,2,1,0,4,4,0,1,0,0,0,0,1,0,4,0,15,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0
0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,12,0,1,1,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8,0,0,0,0,3,0,0,8,0,0,0,1,0,4,0,0,5,0,4,0,7,0,2,2,0,0,0,0,3,0,0,0,14
0,2,0,0,0,0,0,0,0,0,0,1,0,2,0,5,1,1,1,0,0,0,50,2,1,0,3,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,5,0,0,0,1,1,0,12,16,145,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,3,0,0,6,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,8,1,0,0,0,1
