1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100
6,0,1,21,101,19,0,14,2,2,2,12,4,12,10,14,3,13,1,3,3,2,6,23,3,34,3,8,2,5,9,3,1,39,5,0,7,11,3,3,15,1,1,4,2,3,18,5,8,2,0,21,2,90,0,13,5,1,1,5,2,3,4,2,0,8,0,5,68,5,9,3,0,1,190,0,40,2,2,21,5,7,0,3,29,12,10,4,3,1,1,0,8,13,3,2,1,25,6,1
6,3,32,22,3,19,8,6,0,1,17,0,1,6,29,0,4,2,0,8,0,4,2,1,4,192,2,5,2,5,13,3,8,7,3,9,4,1,6,26,1,4,4,10,138,4,16,0,3,2,11,2,5,5,0,6,7,1,8,5,5,1180,0,5,9,1,2,10,2,7,4,3,3,11,0,3,1,8,2,15,2,10,5,20,0,0,5,31,2,3,0,1,1,2,10,1,6,11,0,35
1,0,2,1,3,0,6,32,3,4,7,1,1,9,4,3,2,24,4,49,4,2,32,9,1,4,3,160,2,6,7,0,20,13,4,4,3,5,24,3,60,17,6,2,9,1,1,2,2,6,8,4,0,3,3,6,4,67,6,1,1,0,1,68,6,2,2,0,9,59,4,9,11,8,1,5,1,3,1,5,5,1,0,4,4,4,2,10,8,1,2,9,4,7,3,7,1,1,2,3
8,3,0,0,1,6,2,6,2,10,32,36,12,4,4,0,14,2,5,6,2,37,3,6,8,36,4,2,1,4,0,0,3,10,11,8,3,3,22,16,3,1,1,3,14,9,14,0,6,115,23,6,0,78,5,19,6,2,1,5,16,6,1,4,3,4,9,4,54,15,2,17,13,3,2,1,13,3,9,6,3,0,3,1,3,0,3,1,1,1,3,6,5,5,15,49,0,8,59,2
85,2,0,1,29,15,14,22,10,39,2,1,0,4,3,4,10,21,6,3,1,6,1,1,305,7,7,1,1,6,5,1,9,1,53,2,6,5,1,1,2,7,9,4,1,2,5,2,5,3,2,0,2,3,1,5,8,2,7,2,4,35,2,10,2,79,1,2,7,4,1,3,2,4,0,0,4,1,5,8,1,11,4,2,6,1,16,10,22,3,4,3,12,2,4,5,17,1,1,4
29,1,0,15,104,18,1,21,0,10,14,3,0,1,4,6,12,0,30,0,5,3,4,10,8,16,78,14,2,3,4,3,1,3,1,4,3,3,6,4,1,14,24,43,24,69,6,1,0,12,4,4,0,6,3,9,7,2,2,16,2,3,0,1,12,2,0,114,0,105,5,4,5,21,7,0,3,8,191,66,0,1,6,3,12,1,15,9,2,14,5,4,5,2,3,0,0,30,2,0
8,1,0,0,5,2,4,2,4,23,6,4,2,3,4,0,2,2,6,52,53,1,12,3,19,6,1,5,14,4,4,5,4,33,7,0,0,0,1,7,0,0,5,6,7,2,17,2,17,2,3,18,14,1,3,0,56,10,16,3,9,0,2,12,3,16,3,3,12,2,1,6,4,2,1,194,6,2,0,12,7,0,8,0,82,6,64,1,14,3,5,0,1,1,14,1,6,17,62,5
8,1,0,8,9,2,4,87,5,4,2,5,6,7,6,0,15,3,20,8,9,8,6,4,4,1,3,5,2,8,0,1,16,0,72,4,4,4,1,2,5,4,14,184,1,1,9,6,38,11,12,0,8,8,3,0,37,61,4,8,2,2,7,7,6,4,10,2,1,1,16,3,4,1,372,4,1,4,9,1,8,2,9,2,0,1,22,5,16,2,5,7,2,10,1,5,0,9,8,1
9,5,3,0,6,1,32,2,5,5,1,11,9,0,1,4,0,20,1,8,4,4,1,1,2,2,5,2,1,3,3,7,0,4,3,0,3,3,3,4,6,82,11,3,34,4,2,0,3,5,5,4,4,0,3,6,9,4,4,0,16,0,4,1,0,5,3,3,15,15,15,1,0,41,2,15,10,7,13,221,32,1,2,0,2,7,2,7,3,0,3,14,3,1,7,3,0,3,9,766
2,2,5,2,18,3,7,8,30,2,0,8,3,4,0,2,0,4,2,40,9,19,340,3,0,10,17,5,16,4,2,27,6,6,15,8,3,5,8,15,4,2,8,1,6,1,23,1,1,4,17,1,12,1,7,1,11,14,44,2,2,49,2,1,1,3,8,1,10,3,0,6,5,0,1,15,2,20,3,8,13,3,52,100,47,0,5,0,27,3,3,11,3,14,4,1,3,0,6,1
11,39,8,8,5,13,6,2,3,10,8,5,11,17,29,6,0,11,4,5,0,42,7,5,4,0,10,2,3,6,0,18,2,0,27,6,6,0,10,4,2,3,1,12,7,9,3,3,5,6,1,1,2,0,12,3,7,28,2,9,1,2,0,2,2,21,2,11,9,28,3,1,10,1,3031,2,2,8,2,506,3,4,0,2,30,9,13,18,15,11,0,5,2,39,58,8,4,4,3,2
7,7,0,0,4,11,117,3,2,0,4,7,5,6,2,0,3,0,3,19,1,0,6,0,4,0,2,2,2,4,0,4,7,1,1,3,16,26,4,1,1,2,5,8,0,87,0,2,5,4,1,194,1,23,0,2,4,8,1,0,0,10,9,57,3,7,11,33,4,55,156,4,421,16,1,1,3,0,68,5,0,12,6,7,0,1,1,19,4,2,17,4,7,4,34,2,1,14,5,10
108,2,18,4,31,0,1,5,2,1,3,4,1,4,16,2,19,4,2,4,9,3,3,18,3,15,3,2,1,5,0,55,2,0,2,4,80,2,2,4,6,2,2,4,12,3,1,6,8,10,7,2,2,32,0,1,0,7,0,0,12,3,5,7,8,3,1,4,9,25,1,0,2,0,6,2,21,17,9,6,2,2,2,8,0,1,4,0,9,1,12,4,19,6,2,1,2,4,1,2
1,3,0,5,16,0,11,0,6,9,7,3,7,7,84,10,5,52,8,16,2,11,14,8,4,5,0,15,0,3,3,17,95,1,2,6,4,0,29,5,4,2,8,1,4,2,0,8,28,10,4,59,5,7,14,15,2,20,2,1,4,3,0,30,1,5,2,2,10,2,3,0,8,29,47,5,31,6,2,1,0,7,8,14,2,30,4,107,5,6,7,4,4,12,37,1,4,2,178,2
3,2,8,0,13,3,5,0,29,3,6,5,2,0,4,0,28,15,5,6,0,9,6,3,3,0,3,0,17,16,0,112,4,78,0,2,407,0,18,2,7,2,13,0,2,0,13,1,2,2,8,3,11,2,13,14,0,5,0,5,26,60,29,16,2,1,0,2,7,3,3,1,28,7,3,8,0,13,0,4,1,2,9,2,5,1,30,6,16,3,15,3,2,1,18,14,0,2,7,7
20,1,5,0,5,5,2,2,1,6,3,2,2,3,0,1,33,2,0,52,3,0,4,2,8,24,2,0,2,4,3,1,9,4,0,32,0,8,4,1,9,0,117,2,1,0,6,5,25,32,66,9,2,15,0,6,4,0,21,4,1,109,0,0,2,1,0,0,2,18,3,3,7,3,5,2,3,8,0,16,6,6,9,6,4,3,2,69,6,1,1,11,2,1,4,3,6,2,8,3
8,0,0,54,0,159,14,50,1,27,2,4,5,2,4,14,8,161,4,0,2,8,9,4,4,19,10,1,2,5,2,2,8,7,8,108,5,1,5,2,7,1,4,3,2,2,2,4,7,7,6,0,3,6,8,20,5,23,30,19,4,28,0,0,2,9,5,7,9,3,3,8,6,6,14,5,0,2,2,43,0,2,29,23,17,3,5,0,2,4,8,2,0,11,0,15,6,2,0,1
3,3,2,4,10,2,8,4,5,3,8,2,0,4,24,10,9,2,28,8,5,2,8,1,0,5,1,31,0,5,0,0,2,100,1,118,7,5,3,31,127,9,10,3,16,2,13,31,3,5,1,0,4,3,717,18,3,6,27,42,12,4,8,110,4,2,4,7,1,1,2,19,2,4,3,29,292,0,10,12,3,2,15,3,12,5,7,3,35,0,2,7,4,4,11,1,0,11,5,58
1,2,3,1,3,4,0,49,10,2,3,14,10,12,4,6,4,1,1,2,3,1,31,2,6,0,6,4,29,7,38,10,1,8,5,3,7,1,2,1,0,5,5,1,3,24,3,10,6,12,5,0,357,25,0,4,1,27,0,4,6,11,3,5,1,15,1,1,4,4,0,3,6,2,4,1,3,0,10,0,4,5,6,35,4,1,6,12,1,5,3,10,30,17,3,4,1,2,17,0
15,1,33,8,5,2,0,7,1,4,24,4,10,0,0,0,1,6,13,9,11,3,5,45,8,9,1,2,5,0,1,1,2,3,2,0,1,1,4,1,5,5,2,70,2,5,2,4,12,2,1,3,2,4,2,1,0,25,4,4,18,2,0,24,5,1,0,2,6,7,18,4,4,1,6,2,9,1,10,2,3,2,7,30,31,3,4,3,2,14,4,2,57,0,6,1,3,2,4,2
5,0,3,0,5,7,33,3,1,10,9,5,6,0,1,2,1,6,11,6,4,0,33,114,2,2,0,17,4,18,1,34043,5,19,5,190,2,4,2,3,0,11,1,4,25,7,6,20,21,7,2,18,36,0,2,4,10,9,0,4,11,4,6,1,0,5,0,1,1,3,11,4,2,3,8,16,19,1,0,0,1,1,4,8,1,8,29,3,6,5,6,12,0,0,1,1,2,3,2,62
2,5,3,6,0,6,3,1,17,3,2,17,1,5,0,9,14,5,1,19,4,4,8,1,3,0,5,9,8,3,3,6,1,1,159,4,6,22,5,3,5,7,14,60,2,6,11,6,2,0,0,19,2,9,11,3,15,96,3,3,2,13,2,4,3,10,5,1,4,4,7,1,15,4,3,4,11,13,4,16,30,4,4,7,5,46,6,2,9,4,2,0,5,2,16,11,0,7,7,0
4,13,5,2,3,6,430,9,6,9,2,4,2,0,5,1,0,0,0,0,9,2,0,7,4,49,2,23,8,2,1,4,10,40,9,7,4,1,2,2,1,3,93,3,18,1,9,1,4,14,5,0,2,4,9,25,1,0,5,2,26,3,0,3,3,5,18,6,1,14,9,2,33,14,6,1,3,2,4,2,11,5,0,5,17,5,0,2,2,19,0,23,4,1,16,11,22,5,4,13
2,2,6,7,15,16,1,3,2,26,1,7,2,8,4,7,2,210,1,2,8,1,5,2,54,4440,4,2,0,12,3,8,7,5,2,1,0,19,2,4,0,6,2,6,30,22,3,5,1,7,2,20,3,0,2,2,3,22,4,3,3,19,47,1,9,4,2,0,16,2,1,4,50,7,53,10,4,7,2,0,19,11,6,16,2,107,0,11,2,0,4,8,5,8,28,0,6,1,28,90
1,0,4,10,8,0,2,1,5,7,4,3,0,37,26,3,2,6,3,7,1,27,4,2,1,13,18,5,2,2,8,0,5,3,12,1,2,0,7,55,3,0,2,6,3,8,0,3,4,5,28,10,1,3,17,1,7,34,4,2,1,12,0,3,1,5,25,2,214,5,4,5,6,5,0,0,14,7,2,22,4,44,9,0,0,19,3,11,4,3,0,1,0,9,2,0,1,6,0,16
4,4,12,2,13,2,2,14,33,4,0,2,56,53,6,10,6,4,1,0,10,7,1,33,1,4,0,6,10,8,4,3,1519,12,6,1,190,0,130,13,4,10,1,17,0,3,34,0,8,0,3,5,2,4,3,4,0,0,8,0,11,15,0,29,1,2,1,0,14,9,5,1,18,0,2,1,5,13,4,1,4,9,1,9,63,7,0,8,0,0,39,1,24,8,6,1,1,4,64,6
0,7,0,16,7,2,5,2,12,2,1,19,29,1,1,5,8,2,2,5,1,1,0,1,13,8,53,8,3,4,3,2,2,2,59,5,4,0,8,1,6,0,4,1,24,1,2,2,2,5,15,2,2,5,7,8,7,0,0,3,4,3,14,3,5,6,1,3,1,19,3,1,10,0,5,4,10,17,3,1,3,10,15,1,6,2,6,7,3,6,7,9,11,25,5,6,0,9,2,2
6,4,2,17,4,3,5,2,0,1,8,3,1,2,2,5,8,1,10,0,1,4,2,3,2,2,8,5,4,2,1,64,3,9,2,13,1,99,8,4,2,10,3,13,7,0,1,3,6,4,0,18,19,0,2,7,4,0,11,4,0,5,0,3,48,0,3,7,4,9,6,4,12,4,20,23,9,366,8,19,6,0,0,0,26,1,6,2,11,2,15,4,5,8,2,10,4,0,5,5
0,32,12,6,5,0,8,10,0,2,12,2,16,3,27,2,3,2,4,2,0,18,0,1,2,9,5,4,5,1,1,0,1,3,15,2,0,6,8,34,5,0,1,0,0,2,199,11,122,2,3,4,1,2,2,32,8,7,4,4,1,0,7,9,3,2,13,1,32,5,7,1,3,5,6,3,1,2,2,19,5,15,8,4,2,58,1,1,81,3,2,0,3,5,7,17,6,8,38,0
53,1,14,4,8,2,5,12,8,3,13,4,2,3,12,7,4,1,4,5,105,7,2,17,4,4,0,2,2,6,14,10,4,0,0,7,3,1,18,0,3,9,0,0,22,0,2,3,4,11,4,11,6,8,5,30,23,6,4,7,4,3,13,16,0,2,5,6,4,4,1,5,2,2,0,169,4,21,1,2,11,7,2,2,4,13,1,9,4,2,2,1,4,0,10,4,6,0,21,6
19,8,1,2,59,7,0,0,0,1,1,2,16,6,19,2,0,0,1,6,1,3,1,0,13,1,4,5,0,9,8,35,1,0,2,54,2,30,5,2,12,8,6,5,29,2,8,2,79,4,8,4,3,3,53,2,4,2,4,3,3,3,5,3,1,5,11,2,10,5,4,2,19,9,24,0,6,2,17,6,2,6,9,1,7,5,29,3,2,7,0,8,7,1,3,673,3,2,2,2
2,4,29,11,2,0,7,2,2,2,4,33,5,2,5,0,4,2,2,5,15,0,33,4,216,3,7,6,13,6,40,15,3,2,16,1,17,4,54,0,2,13,0,10,8,1,0,11,332,2,0,5,0,0,10,96,24,24,0,4,13,28,6,46,22,20,14,59,2,3,48,8,4,1,10,0,1,5,20,5,9,1,54,0,9,3,3,1,15,7,7,0,4,1,12,5,0,6,8,0
0,9,65,0,2,1,0,5,6,13,2,54,25,0,0,2,18,21,3,35,3,6,1,10,0,6,102,342,13,8,17,1,6,0,7,3,12,1,19,7,14,3,6,32,3,3,5,2,3,29,107,15,2,1,53,0,4,0,8,1,5,8,7,27,18,0,3,7,42,0,39,2,6,10,5,8,7,1,0,2,2,0,59,8,2,0,4,10,2,1,10,8,2,4,1,3,2,5,116,0
14,4,2,16,0,8,6,9,12,11,10,1,0,6,0,0,6,3,7,1,0,3,6,6,4,2,11,16,30,3,9,2,6,0,36,5,0,9,13,3,2,4,1,12,7,50,3,1,16,2,4,8,4,0,135,3,14,36,0,1,3,2,3,3,3,12,31,1,3,3,6,25,1,17,2,2,0,0,6,0,2,3,24,1,32,10,9,3,46,9,4,3,0,19,0,15,25,2,2,52
1,2,64,1,7,14,5,11,2,2,56,3,2,3,0,56,8,19,3,3,1,0,0,4,13,6,7,3,1,9,6,2,8,1,3,6,3,6,3,8,22,2,14,11,3,6,31,39,5,1,38,4,12,15,24,2,3,8,1,1,3,5,14,2,5,1,4,36,3,0,4,2,15,16,32,4,2,8,0,8,1,1,3,17,7,9,19,4,28,4,4,5,0,8,15,6,12,3,8,5
3,2,20,4,2,7,5,5,8,2,57,6,14,31,8,9,3,4,3,7,5,0,1,3,8,1,6,4,9,3,20,10,3,2,5,7,73,7,6,1,2,5,10,1,1,0,2,4,2,16,9,16,22,10,5,17,9,1,16,2,1,30,3,1,57,4,0,4,1,1,24,13,0,12,1,4,2,2,6,0,3,4,0,4,3,12,25,3,5,16,3,34,17,0,6,8,7,74,14,0
11,1,2,2,8,42,0,1,3,0,12,4,2,0,3,4,3,1,32,4,7,2,0,1,10,4,2,0,1,0,8,7,1,8,5,25,6,19,0,1,0,11,10,0,0,1,6,3,1,4,37,8,6,2,0,2,0,8,3,3,2,4,4,1,0,0,401,1,2,5,2,2,7,4,1,4,0,5,0,1,0,0,4,0,8,11,52,4,8,1,31,4,3,8,0,4,0,2,28,1
10,10,0,2,6,1,1,8,2,2,5,2,7,0,0,3,2,2,0,0,0,1,2,6,0,1,4,7,2,2,1,19,1,1,5,18,11,19,10,9,3,2,2,13,3,4,4,4,39,1,20,2,1,3,1,2,2,1,8,2,5,12,2,4,0,1,4,9,2,16,2,19,0,5,1,8,1,2,15,33,6,0,0,6,0,8,2,2,658,8,6,2,3,1,109,3,10,5,8,31
1,9,533,4,4,0,0,1,4,1,0,1,4,4,51,5,3,1,12,3,18,12,7,9,1,18,6,123,4,12,4,0,15,3,1,12,7,2,5,0,4,6,2,5,14,2184,2,8,4,8,10,57,12,50,0,18,4,3,4,1,16,15,2,6,4,18,5,15,2,4,2,813,20,15,0,251,5,0,28,186,2,8,1,0,5,1,0,5,1,39,2,5,18,2,2,5,6,4,2,7
5,2,58,0,2,2,2,4,1,8,1,8,2,0,1,0,3,19,6,17,0,3,0,1,3,4,6,2,2,4,12,397,2,4,5,3,6,13,4,4,0,3,0,8,2,5,23,13,4,4,51,2,4,1,1,3,0,3,4,0,0,6,6,5,43,14,2,6,1,7,0,1,16,12,7,8,26,1,2,3,0,5,5,3,5,2,8,4,6,5,4,4,1,12,112,1,5,1,15,4
9,5,7,1,0,0,2,2,2,42,43,1,1,4,30,8,4,4,7,2,4,18,3,2,28,2,3,2,2,6,4,8,1,2,13,34,1,89,2,5,2,5,1,2,3,4,17,4,3,0,16,2,1,3,1,4,85,1,5,0,3,89,3,0,1,2,10,0,2,1,4,0,12,5,5,9,2,7,7,2,12,3,4,1,2,2,1,36,4,32,2,2,3,6,3,4,1,6,2,17
28,2,0,10,30,6,11,2,35,13,14,4,0,1,6,2,3,1,2,4,33,55,0,9,0,25,8,3,3,14,1,3,2,0,70,31,14,2,20,4,0,1,8,3,0,4,7,6,1,1,4,2,0,8,2,7,6,6,24,0,7,18,7,6,7,3,6,4,44,4,0,15,18,17,2,1,392,1,13,3,3,1,5,3,2,0,89,5,0,0,3,8,9,33,5,1,4,8,3,4
3,104240,4,6,17,0,3,1,16,4,1,6,3,8,24,2,0,9,2,4,5,8,4,4,0,5,5,1,4,2,8,4,3,0,7,19,7,0,0,5,3,6,2,0,11,1,24,4,6,18,24,5,7,7,14,1,8,59,10,14,14,2,1,18,1,105,0,3,8,199,0,4,6,5,16,3,0,19,0,7,54,2,4,2,0,8,1,29,4,1,2,10,104,9,2,9,59,4,15,10
8,10,2,0,12,6,6,10,0,18,19,28,20,4,1,2,9,4,6,5,6,2,0,1,0,18,4,3,0,2,1,2,2,19,13,1,7,3,9,14,3,1,4,31,9,0,12,13,22,1,10,2,3,0,1,9,9,3,4,6,7,5,10,0,3,2,7,2,2,1,8,1,216,21,4,0,2,0,0,4,2,8,2,6,0,1,1,1,0,6,11,3,4,15,3,5,3,5,7,2
29,11,2,2,10,18,5,110,20,24,8,1,11,3,9,1,0,0,49,15,29,14,11,2,3,0,35,3,0,3,17,4,51,9,1,0,1,0,1,3,6,1,9,4,23,3,26,5,1,1,58,18,0,11,18,17,39,8,8,0,3,18,8,6,1,1,5,3,4,2,14,1,1,36,86,18,3,0,26,5,11,3,5,3,6,6,5,10,8,24,31,2,0,17,7,11,60,1,4,0
12,16,0,6,6,30,11,9,0,29,8,1,30,8,4,53,8,2,2,18,1,1,0,5,2,1,14,4,1,295,4,2,4,2,2,15,1,40,119,4,14,0,3,15,32,6,1,3,9,0,5,5,2,7,21,0,2,9,1,2,6,4,5,2,5,6,5,48,7,1,0,4,0,3,8,29,1,1,1,106,2,0,2,2,0,33,2,4,4,1,1,0,6,7,15,10,10,1,1,4
10,9,6,2,5,7,5,8,5,6,2,0,3,4,5,3,1,1,2,5,6,2,0,7,0,20,42,2,12,4,2,8,5,7,8,2,0,3,4,3,3,1,7,2,21,7,1,16,0,1,0,7,3,15,4,2,14,0,3,6,4,16,4,12,0,1,1,3,6,7,2,3,4,8,8,12,4,8,2,5,3,4,3,4,65,3,1,27,44,5,4,9,2,1,0,6,3,4,16,0
5,1,2,4,1,6,1,3,9,10,3,6,2,12,11,5,1,3,0,5,4,0,3,13,8,3,0,1,14,1,1,4,1,1,5,16,15,1,2,43,0,623,2,1,3,6,3,5,4,2,1,9,11,4,5,5,1,13,1,59,2,9,2,0,55,9,1,5,81,7,1,17,1,1,10,0,6,5,3,4,9,0,5,5,0,2,4,1,10,103,54,3,7,0,53,1,1,16,9,98
6,11,1,5,2,0,0,1,2,21,8,4,29,0,1,16,5,0,2,16,11,19,4,1,3,0,1,8,2,25,2,33,48,8,3,0,0,3,9,7,5,3,2,21,6,14,6,4,3,0,7,2,10,3,6,6,0,2,6,9,13,9,13,37,2,16,8,1,8,3,4,4,2,7,2,1,63,0,8,8,0,4,24,2,1,0,1,49,0,1,16,0,6,6,19,10,1,7,15,8
10,11,1,5,3,2,19,3,5,9,2,1,2,14,2,3,3,1,1,1,2,6,1,1,6,4,3,0,4,1,7,9,10,0,0,6,4,2,5,2,16,2,3,0,2,3,9,5,2,6,0,1,5,1,6,18,2,1,0,2,2,3,2,3,5,1,0,7,1,1,4,4,39,7,1,3,6,27,0,13,1,0,2,3,7,27,4,0,6,10,7,4,5,17,5,16,3,4,18,16
2,7,13,12,5,11,2,5,3,1,0,0,2,19,2,69,1,2,399,4,9,14,5,4,0,3,4,1,8,0,11,2,7,1,1,25,2,8,3,3,10,1,4,15,55,0,2,6,4,2,4,1,0,4,189,3,0,4,13,0,6,1,2,1,6,1,1,5,6,10,3,5,2,2,4,9,1,1,12,5,43,2,41,31,2,3,0,3,0,3,0,25,0,2,3,1,0,2,4,0
1,2,1,1,18,3,15,6,0,2,0,8,33,4,17,5,2,4,6,1,1,0,3,70,36,10,2,2,9,3,4,4,15,1,1,1,1,2,9,5,24,1,14,1,41,5,1,1,10,6,0,1,8,8,108,84,1,9,6,7,14,2,0,4,0,2,0,1,7,0,14,12,2,6,0,1,16,4,11,7,5,12,9,4,16,3,4,5,6,5,0,3,1,9,17,4,2,0,2,11
7,4,5,5,3,4,0,47,2,11,4,3,13,2,4,63,3,130,7,3,31,2,12,7,6,14,2,2,4,2,6,2,1,4,1,1,17,2,1,1,4,59,8,0,2,1,1,3,9,0,16,4,3,0,0,1,2,4,6,1,11,0,0,6,27,8,0,1,3,3,3,1,9,7,11,15,25,1,4,2,5,11,19,0,5,17,1,19,1,4,8,3,0,5,7,2,27,11,0,5
3,10,2,0,4,0,0,1,1,2,5,2,9,6,4,17,16,11,0,1,7,0,0,64,12,6,6,3,22,38,7,3,0,10,12,124,1,8,6,0,11,0,3,2,6,12,3,1,2,12,2,3,2,3,130,2,5,5,0,5,0,3,31,5,15,9,5,0,4,1,53,0,4,3,7,4,6,4,33,2,15,1,1,2,5,8,13,0,10,38,4,0,14,3,4,6,3,8,2,6
5,102,2,3,1,1,3,6,3,0,7,8,1,20,0,7,1,0,1,5,1,9,11,1,2,0,5,21,48,2,13,47,5,0,2,1,7,41,1,1,0,4,2,34,0,1,4,6,8,1,2,0,9,5,2,4,10,0,9,1,37,1,5,14,1,4,0,13,1,4,15,4,6,2,3,2,0,2,9,5,13,5,7,6,2,8,20,2,1,3,5,3,13,5,9,7,1,0,9,3
9,0,0,1,32,3,1,4,4,1,0,0,8,0,8,9,0,4,1,3,5,30,1,10,1,3,2,1,13,30,8,11,3,90,5,4,5,18,1,2,3,4,7,22,4,1,30,162,1,2,65,2,7,3,5,2,0,2,2,1,4,9,13,3,20,3,4,45,63,33,8,28,10,5,3,2,2,12,3,3,100,1,1,1,9,10,19,1,2,0,1,90,7,7,0,5,0,3,2,9
