1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100
16371296,17299532,16008619,15738565,19307079,16895187,16743696,17307708,15909728,16320006,16841990,18972994,18813893,16698581,15621151,15940331,16349130,15641908,18241597,17131670,16423184,16533851,17956040,17626646,17481931,18427283,17253966,17703456,16484568,16477031,16674412,16699766,16592702,16547187,17023647,18519947,20044352,16761531,17249451,18382118,15589944,16270677,17579574,15734509,16873417,16314160,17297684,16564569,15691308,17560457,15902866,17711796,16859745,16884620,17134801,18011508,16399230,16611239,18910542,17267618,16129565,15119549,15603522,16408784,16133419,17749410,18234075,19639267,16051079,17987275,18138977,16092163,16202955,17142928,16378471,17849990,16669031,15831511,15979906,16009445,15423672,16431701,16110907,17088243,16687170,15754681,15203592,18755757,17189905,18004912,17372558,16475805,17379250,16983114,15190290,17201291,16379373,16720134,14479185,16945802
0,2,0,0,0,0,0,0,0,2,0,0,4,1,0,0,2,0,0,1,0,0,0,0,4,0,2,0,0,0,0,0,0,5,2,0,1,0,0,0,0,0,4,9,1,2,0,3,1,0,0,0,0,2,7,0,153,0,1,2,0,3,0,2,0,1,6,0,1,2,0,0,1,0,0,2,2,1,0,0,1,2,0,0,9,0,4,0,0,0,0,2,1,0,0,2,0,0,0,12
0,0,2,0,0,0,0,0,2,0,0,2,0,0,1,0,0,0,0,0,0,0,2,0,0,3,2,1,15,0,1,0,2,0,2,0,19,4,2,4,3,0,1,0,0,4,0,1,0,6,1,0,10,0,0,4,0,0,0,2,1,0,0,0,0,1,0,1,0,0,0,17,2,15,1,0,0,540,0,0,0,3,1,0,0,0,0,11,7,0,0,0,0,2,0,0,5,3,0,1
1,2,4,0,1,0,0,26,1,0,0,0,26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,44,13,0,0,2,1,1,6,4,1,1,5,0,0,0,0,2,7,0,1,0,0,2,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,1,0,2,6,0,0,3,4,1,0,1,0,0,0,0,0,0,2,0,1,0,0,3,0,0,0,1,0,1,0
0,0,2,0,2,0,1,0,1,1,0,1,6,0,8,0,4,0,3,0,0,0,4,43,0,1,1,0,0,2,0,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,5,1,0,1,1,9,0,0,0,0,0,4,0,0,0,0,0,0,4,2,44,3,0,0,0,0,0,1,0,1,1,1,0,0,2,0,3,0,1,1,0,0,0,2,0,17,1,22,16,0,4,0,0,0
0,3,2,0,0,1,0,0,0,0,2,1,0,0,0,2,3,0,0,0,0,2,0,1,1,18,6,13,0,9,0,4,1,1,0,1,0,21,1,3,0,0,0,2,0,3,0,0,4,0,0,0,0,0,0,12,0,0,0,1,0,0,0,19,0,0,1,0,1,1,0,0,1,0,0,0,1,12,1,1,0,6,1,0,0,0,19,0,0,0,1,0,0,5,3,6,1,1,2,0
0,41,0,0,0,0,1,4,0,1,1,0,0,2,0,1,0,11,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,9,2,0,1,3,5,2,0,0,1,8,2,4,8,1,2,0,0,4,1,1,2,1,2,0,3,1,0,2,4,15,2,1,4,3,3,6,0,0,0,2,0,0,0,2,0,1,0,3,1,5,0,1,1,0,8,0,0,0,0,0,0,0,2,0
0,6,2,0,0,2,0,0,1,0,1,0,8,0,2,0,0,0,9,1,0,0,0,2,0,0,0,2,0,0,2,0,0,2,2,0,0,2,0,0,9,2,54,0,0,1,0,0,2,0,0,1,0,0,1,2,0,0,7,1,0,3,2,0,0,3,0,0,0,2,1,50,0,2,0,0,2,0,1,1,0,0,0,0,0,1,2,0,5,0,2,0,0,1,0,4,4,0,0,0
0,27,0,1,6,1,0,4,4,0,0,4,1,0,0,0,1,0,4,0,0,4,15,5,24,0,6,2,0,0,0,1,0,0,2,0,0,0,0,4,7,1,0,2,1,2,0,0,0,0,0,0,6,0,0,0,1,0,4,0,0,8,0,1,2,0,0,0,0,0,0,0,0,0,1,0,0,8,1,1,0,3,0,0,1,0,0,6,0,0,1,6,9,1,11,0,4,0,1,0
1,2,0,0,1,0,1,0,1,0,2,0,10,0,0,2,4,1,2,0,0,0,1,4,0,0,0,1,0,1,0,0,0,1,0,2,3,0,61,20,0,0,0,0,0,0,0,2,8,0,3,0,9,0,22,0,0,0,0,0,2,0,0,1,5,0,0,0,0,0,0,0,7,0,0,0,0,1,7,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1,1,0,0,0,2
