1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100
41,8,103,25,22,6,5,17,3,8,3,19,12,8,7,16,22,14,20,4,13,40,32,15,29,27,13,37,68,365,4,7,9,113,10,9,45,29,43,21,22,5,32,14,11,3,15,36,8,8,21,3,117,11,38,10,7,10,99,11,12,15,9,64,5,16,8,22,8,7,17,9,32,13,11,62,34,40,38,11,5,69,42,21,13,2,4,28,6,45,3,27,33,25,7,6,43,10,10,23
60,20,22,13,13,190,17,53,4,16,34,114,14,3,7,4,7,11,21,4,46,23,37,12,7,12,7,38,23,16,14,3,4,13,9,37,462,8,4,4,1,8,36,54,3,22,23,57,14,17,6,12,196,14,10,1,26,13,43,8,9,7,25,1,62,31,4,26,14,21,1381,4,5,49,7,24,14,3,34,14,6,48,24,21,5,19,17,22,30,5,35,17,19,10,29,10,17,4,6,7
16,16,58,50,58,3,12,24,13,8,17,8,14,14,2,18,17,63,19,398,13,12,9,51,11,3,45,18,13,4,126,23,16,8,8,16,11,8,48,30,8,19,5,76,9,14,26,30,8,27,14,4,16,10,23,10,25,9,7,16,7,9,6,8,10,12,18,60,13,13,29,10,13,5,49,11,21,20,21,197,16,36,30,21,119596,3,7,23,27,9,18,7,6,9,13,12,15,5,7,54
115,5,9,15,11,15,0,3,8,21,32,19,37,9,10,7,70,8,7,58,23,10,53,13,58,6,23,14,35,6,5,22,3,25,20,19,65,16,52,18,8,63,11,6,7,18,2,187,23,13,2,8,19,9,34,24,12,5,14,8,7,2,8,5,5,15,8,20,6,14,115,46,9,22,7,77,16,213,6,20,9,5,109,13,14,4,5,26,4,170,9,32,21,26,20,23,56,9,3,45
8,9,16,18,9,11,21,12,14,6,150,21,3,9,36,6,8,25,30,8,7,10,25,310,88,12,46,21,26,2,13,4,7,10,14,45,14,9,10,25,47,9,20,18,12,5,20,51,7,20,11,32,59,67,5,21,9,18,23,23,7,8,50,29,8,55,8,33,4,3,22,39,13,27,7,120,8,11,3,20,9,17,20,7,64,20,31,25,2,8,8,12,16,4,6,3,7,8,8,7
11,13,32,12,18,3,18,15,30,9,7,8,5,3,18,31,4,177,5,14,19,6,8,16,13,7,11,39,41,11,20,58,21,12,435,62,27,39,8,4,12,10,3,6,10,2,8,22,35,10,91,7,12,16,376,15,6,10,23,12,15,13,4,7,65,3,6,28,7,26,12,15,8,30,23,10,12,12,4,35,4,282,8,3,5,59,8,12,64,9,5,29,13,11,11,115,13,11,15,23
18,3,12,39,18,25,15,8,2,11,26,20,14,11,14,27,10,3,6,8,31,5,37,9,10,15,25,20,8,17,44,27,14,21,5,5,30,9,32,5,26,73,27,22,16,14,9,6,31,16,7,65,4,9,5,98,25,9,8,30,21,25,21,21,23,5,27,11,7,17,19,66,2,11,531,13,23,41,12,1,2,27,5,21,8,15,8,8,10,8,5,2,28,13,31,23,10,19,22,115
17,56,12,9,18,653,28,82,3,10,2,6,17,14,22,18,12,13,4,2,20,126,52,16,10,1,14,24,8,2,41,2,11,133,142,31,7,13,12,3,64,1,17,6,24,9,7,16,9,8,9,24,28,8,38,25,3,12,23,11,13,65,17,14,6,0,35,35,1,4,7,6,19,7,6,5,31,6,19,7,35,18,19,33,6,4,10,41,16,15,15,1528,12,11,6,22,4,10,31,7
238,2,5,6,6,6,7,50,22,16,71,8,10,18,7,17,18,18,6,11,22,6,3,13,166,34,5,40,23,9,15,19,19,7,4,3,73,8,25,7,22,16,44,235,17,31,24,7,12,5,5,8,11,14,4,6,17,6,10,4,4,199,24,12,280,7,7,35,7,40,8,11,3,34,12,17,6,14,18,13,69,21,10,38,5,19,30,13,8,12,26,23,9,9,10,29,11,9,9,11
5,2,34,1,17,4,10,14,9,45,2,12,17,9,81,41,132,2,42,34,11,21,20,45,43,2,16,6,6,1,8,6,2,51,64,24,28,128,8,13,8,11,12,16,19,39,3,89,13,5,34,6,123,41,33,19,6,27,7,16,18,49,8,14,8,6,7,23,22,2,13,29,14,20,33,2,30,28,38,3,10,10,38,9,16,26,917,16,4,15,8,6,410,18,17,34,2,1,17,19
29,22,42,1,10,37,6,15,39,18,6,7,4,12,14,15,23,5,6,8,22,21,203,10,2,9,42,13,167,6,214,41,5,5,8,64,8,19,10,5,17,40,194,73,8,21,9,13,35,12,4,25,23,5,21,5,11,6,18,8,15,4,4,6,7,14,37,8,120,156,20,9,5,9,27,4,2,19,6,19,5,2,23,168,24,15,19,7,25,4,71,7,7,19,84,25,8,280,77,8
17,6,35,7,118,5,36,16,32,5,13,19,7,22,61,9,2,28,6,91,18,23,14,13,16,25,19,14,10,21,14,22,11,45,9,9,1407,0,54,15,5,12,41,9,12,13,20,21,10,10,11,72,45,75,36,20,129,13,350,28,10,13,1379,5,15,29,35,47,17,19,9,11,22,8,4,22,2,63,3,20,32,404,12,19,12,76,4,118,35,236,55,7,20,8,11,59,10,9,14,16
3,9,15,10,12,92,4,4,368,8,10,11,1499,1347,6,16,13,27,56,6,103,50,6,446,13,16,7,42,14,8,6,9,52,5,9,18,56,39,5,3,27,0,38,115,4,5,24,22,399,210,21,3736,14,74,12,16,11,13,27,33,14,26,11,36,7,21,169,14,14,25,9,8,9,20,35,10,5,10,28,18,8,27,5,28,3,36,25,4,3,73,9039,34,24,21,19,75,4,15,11,9
56,49,12,3,38,3,16,24,76,7,6,14,27,41,12,11,19,12,10,21,6,10,15,14,41,62,21,14,52,3,23,4,6,9,17,13,4,23,12,12,22,12,19,30,41,18,12,14,57,10,6,29,13,12,6,12,14,5,37,14,11,26,5,6,3,14,5,64,20,5,13,21,12,20,6,12,3,42,17,148,26,9,12,6,17,7,0,6,12,11,13,19,15,19,341,9,2,13,27,48
7,47,12,45,3,10,4,8,7,19,33,2793,6,12,17,11,149,34,20,12,3,11,101,38,20,40,19,3,14,20035,24,47,76,8,32,6,7,23,26,6,19,18,6,34,12,12,6,4,31,54,28,31,15,62,11,11,6,22,3,26,63,141,4,12,11,8,186,9,43,11,12,9,6,31,11,15,3,2,4,14,7,1839,42,5,184,29,17,12,12,17,5,12,14,6,5,29,15,8,5,3
19,118,32,25,13,18,5,11,8,12,34,21,9,18,218,18,143,11,3,24,3,338,2,22,13,10,8,7,34,10,50,4,8,10,36,29,108,35,6,20,39,5,15,15,12,6,11,6,6,17,10,13,19,21,9,77,10,20,200,42,2,86,4,32,10,10,18,14,10,11,13,1,5,142,22,19,18,7,30,11,11,3,45,3,182,4,24,31,6,34,25,20,4,24,31,51,43,4,7,29
28,37,15,420,19,7,118,6,15,14,8,5,14,11,6,28,65,198,11,13,10,21,14,12,28,19,27,122,6,4,14,38,21,77,10,8,26,3,64,14,8,8,6,12,15,29,8,85,13,19,11,174,37,175,7,12,10,7,12,13,4,15,16,11,40,11,23,8,11,9,94,26,12,28,13,11,11,15,11,21,15,6,17,10,12,22,14,27,7,586,5,36,1,4,18,12,34,19,3,28
47,18,12,22,55,12,9,16,21,16,11,45,12,22,7,7,3,9,5,10,6,20,6,15,8,9,14,9,9,37,24,4,11,25,5,5,10,6,8,5,29,6,122,19,67,21,10,7,15,30,5,15,186,15,5,78,4,58,5,8,4,26,20,5,19,12,8,0,10,1,8,20,10,60,23,13,14,13,7,10,19,10,26,11,30,14,11,12,20,15,2,12,4,8,18,10,21,5,16,23
2,42,8,1,6,12,20,25,8,7,24,10,21,1126,96,33,10,7,16,4,3,28,5,14,9,8,42,7,5,6,5,3,14,12,17,3,33,1,4,34,6,4,4,1,5,7,18,50,2,18,37,12,9,17,6,8,7,12,48,57,10,4,28,125,5,10,7,10,7,13,19,11,35,7,4,34,38,3,4,2,24,29,10,67,12,6,24,90,9,6,36,20,7,16,26,8,11,6,72,28
24,46,14,54,3,22,5,7,22,13,17,5,17,23,18,295,7,20,25,669,11,74,9,21,6,13,28,60,11,60,6,5,3,12,25,27,9,39,6,25,11,25,7,13,7,200,19,23,15,4,6,40,6,49,52,6,13,15,11,37,32,24,38,8,127,32,29,18,39,9,136,252,43,8,94,11,16,6,13,6,5,78,10,36,15,11,6,53,31,6,4008,5,35,22,13,15,16,21,11,14
21,23,20,23,10,31,20,5,13,12,3,36,6,33,23,46,19,6,12,22,7,16,12,40,60,8,21,20,7,27,7,10,11,70,8,6,6,25,59,45,16,11,71,3,68,21,22,15,23,9,3,15,8,20,34,2,7,16,11,37,10,77,3,10,28,17,30,10,10,17,47,5,9,7,6,12,6,20,7,22,10,7,734,14,13,13,6,7,13,10,7,24,36,27,7,2,11,7,20,77
9,8,4,9,112,29,3,5,3,6,12,8,64,8,27,20,4,1,43,13,50,27,12,4,7,119,187,6,28,17,18,50,18,12,13,30,34,40,4,19,21,8,9,9,21,10,10,5,8,17,16,10,10,8,5,1,17,13,12,16,11,12,8,6,16,30,25,5,52,7,3,26,19,32,7,15,52,8,33,3,10,10,27,53,3,5,60,9,6,29,10,16,20,47,9,157,10,21,15,26
39,0,28,1,43,10,38,2,2,12,12,22,6,9,10,14,15,30,6,7,14,1302,12,9,5,2,4,12,177,12,15,424,13,8,9,10,10,18,41,7,76,4,13,414,13,9,9,10,16,87,11,15,42,4,5,2,2,17,5,16,52,21,25,0,12,17,26,28,25,13,5,17,12,19,7,11,4,21,3,33,19,5,17,31,7,57,12,5,15,11,183,10,12,4,51,17,6,38,22,60
8,17,6,4,60,6,9,16,5,8,7,193,30,15,40,7,10,12,25,3,26,17,22,63,18,7,51,9,38,18,11,8,10,0,22,15,4,3,33,52,31,42,32,20,243,11,18,7,22,6,8,9,12,17,882,9,2,9568,16,4,3,16,5,2,18,10,20,12,13,14,3,10,5,9,2,13,20,13,20,6,32,8,44,10,71,41,9,1,26,11,5,3,20,9,9,17,12,2,64,17
7,9,20,18,24,8,10,107,75,51,18,6,58,3,19,13,13,23,5,22,1,4,10,23,6,12,27,33,6,10,4,31,25,17,7,30,94,120,6,9,17,6,5,14,18,7,9,8,8,61,9,5,5,2,19,6,6,11,212,8,10,23,16,8,5,8,60,34,0,51,4,10,20,34,116,5,6,10,16,125,37,17,11,37,5,8,14,20,9,9,4,6,5,7,7,17,20,2,53,16
10,15,3,19,9,70,9,11,24,19,35,6,13,0,29,11,43,8,80,12,5,2,817,22,56,6,39,19,17,27,9,12,8,18,11,9,55,15,1,3,13,5,56,19,7,14,21,4,7,12,39,11,22,45,10,16,35,27,11,8,19,18,12,3,18,15,7,3,28,173,13,35,8,4,19,17,9,60,31,13,11,64,5,14,7,9,484,8,7,20,27,22,16,43,41,20,17,11,6,22
37,30,44,211,16,11,26,199,13,1,11,27,25,10,9,23,89,4,1,1,66,61,13,38,0,10,7,2,20,1,17,24,10,5,7,64,107,35,16,5,15,51,31,9,18,22,13,14,4,8,50,2,28,8,7,9,44,10,5,11,16,1,9,17,2,0,13,42,17,14,5,30,4,30,22,9,32,185,3,22,1,5,24,8,23,53,2,6,12,2,17,16,13,7,29,9,43,62,23,13
7,21,95,14,252,17,3,5,30,40,53,27,12,25,9,10,11,11,28,31,19,14,21,4,0,13,22,14,28,2,13,4,2,17,6,9,54,41,7,12,28,5,16,1358,3,35,9,10,14,9,8,6,11,12,10,8,8,25,19,8,12,11,42,16,32,23,16,7,9,15,2,9,8,7,33,12,25,11,11,1,17,22,6,16,10,6,6,4,18,66,10,23,19,3,1,21,9,3,8,163
5,32,332,28,189,66,9,19,29,4,9,4,13,34,27,14,1,8,10,81,7,11,4,3,1,23,13,7,19,11,12,6,10,188,7,59,21,8,23,9,3,8,12,16,20,13,3,16,16,8,22,7,14,135,5,30,70,16,28,10,59,14,8,66,7,25,7,10,18,0,23,27,11,16,8,17,11,56,8,6,39,6,4,17,109,3,18,16,9,8,6,20,12,7,4,23,16,35,61,6
44,40,2,19,2,768,19,182,18,53,36,37,16,9,11,33,63,27,29,4,15,9,11,34,5,6,12,3,15,26,14,10,9,6,7,49,32,17,3,3,11,9,17,6,8,351,25,12,13,51,64,1408,15,15,10,7,13,9,14,27,13,7,11,9,17,11,39,4,28,11,44,11,11,3,12,18,9,172,12,5,66,30,14,20,11,9,2,43,22,10,16,24,8,27,25,135,7,23,15,31
12,68,9,25,20,9,57,20,10,18,17,18,20,39,19,7,6,79,17,48,29,38,35,21,23,4,49,26,11,7,36,18,20,2,34,6,15,9,8,15,87,15,6,25,12,90,6,3,8,11,12,25,2,23,18,4,37,12,17,18,3,11,30,7,31,4,36,8,2,17,5,54,6,19,59,12,28,10,20,32,30,22,4,38,7,14,6,19,8,1,57,20,45,22,16,9,154,138,17,7
231,7,33,36,113,1,3,29,11,5,23,19,9,8,8,11,24,29,29,136,55,11,10,149,46,17,14,8,18,123,27,5,3,13,8,14,6,4,185,48,27,30,33,3,29,12,59,17,25,9,8,14,18,13,1,22,43,18,33,9,11,17,16,4,10,2,17,78,2,16,1,4,15,4,7,28,100,9,13,7,9,60,48,12,34,24,12,5,9,219,8,6,8,14,11,3,14,7,5,5
3,4,177,45,5,27,65,55,16,11,7,10,66,2,23,58,35,10,12,33,12,8,57,6,31,9,14,15,12,9,5,1,12,53,67,24,36,8,9,19,30,17,11,24,13,24,7,5,104,17,21,73,108,50,11,13,27,25,47,67,23,27,11,13,29,11,40,7,20,17,4,11,19,29,4,12,5,8,12,41,47,20,5,3,28,8,4,162,27,16,67,16,7,13,17,6,24,5,9,4
12,27,9,27,14,50,10,29,12,10,10,18,9,213,13,30,107,10,26,40,17,7,10,8,15,5,27,15,12,10,32,19,15,37,1,13,18,15,9,10,4,8,46,7,5,17,3,7,11,4,20,1,7,45,2,12,4,8,7,10,13,11,9,2,10,6,14,34,4,20,17,34,66,11,4,28,27,12,4,137,8,12,10,16,59,14,19,4,12,8,4,11,19,59,26,30,24,18,57,7
6,23,99,5,9,3,27,25,9,21,19,9,24,39,43,20,383,9,208,24,9,7,19,15,22,4,79,3,5,37,17,17,15,11,4,20,26,22,16,10,35,9,20,9,439,8,1,3,62,20,13,2,44,12,115,35,12,5,99,1,28,4,19,9,4,13,13,18,34,20,6,7,3,4,0,5,2,9,5,11,42,26,8,60,9,8,11,36,423,7,5,212,15,17,15,33,21,7,13,23
161,399,5,16,7,12,8,10,21,12,81,14,28,5,11,12,53,2,13,8,11,18,7,7,12,25,37,6,37,14,26,15,24,5,44,1,13,11,17,4,67,13,16,9,21,13,8,6,16,7,26,59,3,35,11,8,15,38,12,8,11,12,19,31,12,31,10,23,15,8,22,5,4,11,14,24,7,5,33,22,9,17,0,5,33,12,5,6,19,3,6,14,16,21,11,2,5,8,1,29
6,6,22,7,9,33,7,13,286,2,18,14,11,13,62,10,2,7,42,4,9,42,6,14,14,9,18,0,14,15,28,14,13,22,9,39,130,393,4,12,33,26,17,11,10,11,9,13,30,30,24,7,18,4,12,41,74,1,22,18,6,197,7,7,36,12,9,8,11,5,4,4,14,9,13,4,71,3,14,17,24,35,10,9,61,381,9,33,3,13,5,4,12,48,7,61,13,85,13,16
12,15,8,149,36,18,28,8,35,4,10,66,11,8,26,134,8,7,96,117,3,37,7,6,29,17,9,17,3,12,21,4,10,19,21,11,18,10,6,12,30,46,5,12,6,32,61,18,5,21,15,2,15,17,60,71,73,59,9,62,11,20,113,3,9,14,32,24,7,19,22,17,12,12,67,5,10,2,12,8,5,11,102,13,33,5,37,16,23,5,21,16,7,67,6,17,5,14,10,8
15,19,50,4,28,18,2255,13,8,40,32,14,58,12,27,9,11,14,45,17,8,13,3,12,89,15,14,5,3,15,15,3,30,33,1,24,68,43,14,17,21,18,9,25,37,13,7,7,25,16,45,4,10,6,6,24,12,13,33,20,9,9,10,11,429,13,17,17,3,4,22,26,7,11,12,10,25,16,7,2,4,17,22,18,19,1,8,19,33,19,18,39,5,41,21,7,9,4,15,9
74,20,5,13,26,12,5,221,7,31,67,8,33,65,5,12,6,13,7,7,10,15,4,125,5,3,10,12,6,13,17,2,24,4,37,8,4,24,3,9,58,9,47,43,2,21,111,31,5,5,23,12,303,16,12,16,15,34,24,31,16,4,42,20,1,15,15,21,65,9,15,24,7,9,4,28,9,25,17,9,12,54,7,79,20,66,773,13,17,17,25,17,4,23,61,5,14,9,4,36
89,9,6,29,31,7,2,20,8,21,20,7,7,5,17,5,10,27,7,14,38,21,10,10,12,98,119,5,217,18,10,10,8,7,10,10,10,5,13,21,55,3,6,3,18,126,9,7,45,15,72,26,11,29,179,4,61,5,6,6,32,3,11,4,32,39,8,5,8,12,3,7,9,11,66,8,46,7,11,28,1,28,22,11,10,22,39,328,207,15,63,6,106,9,7,64,16,11,10,10
25,9,11,3,112,97,28,22,16,20,20,8,19,11,10,5,24,7209,7,16,10,79,2,11,17,9,533,6,12,24,3,33,1,31,13,221,23,52,32,68,6,2,17,14,6,12,3,227,20,10,15,10,55,11,73,8,11,20,16,15,46,6,14,8,22,13,4,7,25,11,15,6,6,16,11,11,6,2,2,16,37,15,9,3,33,25,101,22,15,14,7,3,44,12,15,10,8,45,16,36
4,13,13,149,12,13,6,8,8,22,11,15,10,8,8,4,6,2,30,18,29,19,90,30,8,17,12,4,16,24,11,5,10,5,16,21,7,74,2292,5,13,25,67,10,21,8,40,17,8,7,13,352,33,6,15,22,32,7,8,6,13,37,50,3,7,9,22,41,18,14,24,7,4,16,24,10,33,27,39,18,13,12,137,9308,34,32,10,13,7,4,10,36,32,11,5,0,13,21,2,9
13,41,14,8,6,8,14,49,9,8,35,51,10,5,4,14,25,8,10,8,22,84,13,11,0,40,4,18,29,10,7,14,20,7,4,70,21,13,5,61,19,12,5,5,43,12,12,13,24,7,8,9,6,8,8,23,51,13,3,46,11,12,41,35,19,8,8,62,8,10,12,47,59,13,65,10,16,123,18,138,39,14,27,35,3,14,6,17,8,15,3,17,5,16,62,55,13,9,4,107
82,19,11,11,14,62,7,159,5,64,25,13,6,17,40,34,15,2,39,10,19,6,308,24,19,14,10,23,18,9,37,4,6,31,5,17,4,81,5,23,9,5,7,26,29,7,18,12,9,2,12,6,41,22,29,12,21,9,21,18,17,20,5,12,12,8,7,20,62,68,12,39,5,17,23,18,8,5,3,8,9,10,15,23,7,24,9,97,7,15,6,10,130,9,17,11,20,17,9,35
19,6,45,9,31,17,14,11,35,24,18,18,43,14,10,12,2,22,14,5,25,6,24,15,5,24,30,4,32,20,10,3,7,17,10,28,13,5,5,3,3,14,92,32,9,55,4,12,21,26,8,11,9,5,31,4,4,25,1,12,18,140,1,111,0,225,5,23,6,32,0,22,24,196,4,5,9,1,45,12,13,4,8,6,19,2,22,14,6,3,10,10,16,9,60,14,26,20,20,19
23,10,9,25,9,3,7,39,93,23,14,5,26,4,16,8,4,4,7,69,11,34,47,18,50,33,102,11,11,25,26,41,10,7,33,32,0,8,7,56,9,7,18,16,10,16,23,13,404,16,11,25,9,3,13,5,7,12,5,6,8,13,5,6,2,2,19,5,23,15,129,10,117,18,15,13,8,5,25,6,28,12,7,4,5,14,9,5,5,3,5,12,12,80,18,2,2,29,6,11
68,12,9,3,11,18,3,22,8,5,63,83,4,4,122,42,42,11,4,361,12,11,7,16,6,215,7,12,2,461,15,117,7,11,23,7,23,34,17,3,4616,3,18,2,7,3,32,7,71,20,17,64,9,4,12,7,10,24,112,20,17,11,73,6,51,7,12,31,9,31,22,7,16,33,15,6,11,6,32,7,3,23,23,49,3,6,3,30,37,26,42,1152,24,25,45,11,101,3,10,17
19,123,14,11,4,629,5,17,6,29,11,20,6,8,25,21,50,6,17,27,15,6,21,28,18,6,13,8,29,39,16,64,68,22,8,58,9,13,33,3,125,19,11,21,20,7,24,8,9,5,6,66,1,2,9,6,8,34,19,6,23,13,33,16,41,17,16,23,7,16,4,8,5,16,14,2,2,23,67,22,34,10,29,17,11,359,33,12,5,22,4,3,19,4,20,46,28,3,8,76
140,19,27,8,9,7,11,6,20,9,2,9,9,20,15,24,8,3,20,12,6,4,8,3,11,62,57,3,1,9,7,5,49,81,17,17,16,24,8,12,67,12,10,20,27,25,11,7,12,6,33,10,71,8,70,10,7,10,10,2,114,10,18,8,5,6,5,44,10,4,17,19,12,26,4,23,0,19,118,17,11,22,7,53,75,60,4,42,24,59,5,11,35,100,14,3,25,18,2,34
27,61,6,4,14,7,5,3,6,5,51,11,62,12,34,35,11,9,23,8,3,26,58,2,160,7,2,20,35,4,31,9,11,4,18,8,27,33,11,15,9,8,42,23,56,11,24,12,1,40,12,10,12,4,5,67,19,5,65,1237,13,16,13,23,40,4,30,7,7,26,9,5,4,48,13,3,7,9,22,7,12,33,3,2,36,10,14,14,1175,2,12,23,11,10,5,22,12,18,18,10
5,7,19,66,56,14,169,4,6,22,4,26,7,13,13,10,19,9,17,4,10,10,6,12,21,3,98,18,7,24,5,5,4,98,6,34,7,3,16,32,101,26,10,11,24,9,41,4,11,5,3,834,16,40,16,3,1497,19,2,6,9,8,6,7,43,23,24,30,5,6,56,6,7,8,5,9,14,3,8,19,3,8,11,21,11,35,17,2,16,7,7,11,6,31,26,10,5,5,6,3
126,5,17,7,36,6,16,25,3,10,14,2,6,32,10,16,17,214,3,6,16,11,7,4,7,49,4,12,11,52,10,6,19,4,383,15,14,22,205,22,12,9,8,5,4,15,6,5,12,11,67,15,14,4,23,207,15,18,120,18,20,8,6,4,27,9,26,19,121,20,14,6,13,16,56,13,25,70,26,4,91,14,38,8,9,69,12,60,11,17,38,113,20,16,25,107,2,398,17,8
20,17,44,113,45,53,6,11,9,4,26,7,20,21,11,25,14,4,24,42,19,7,39,5,12,24,6,7,13,19,8,12,8,126,93,27,9,27,7,10,4,13,36,20,4,108,13,179,11,7,32,5,4,36,45,14,6,109,21,16,8,7,15,6,10,67,9,4,114,123,38,18,10,7,24,13,48,16,49,40,10,8,11,26,27,11,105,33,19,5,39,2,3,17,10,15,6,11,23,10
