1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100
13,2,32,2,14,5,14,20,7,4,25,29,9,4,22,7,3,5,11,12,0,2,17,4,5,5,2,12,102,13,0,2,35,10,8,29,3,63,3,2,8,5,4,17,4,4,32,4,5,1,2,3,6,30,26,6,2,2,7,18,32,1,2,6,49,53,6,14,12,14,5,4,2,2,0,77,10,3,10,62,9,6,21,6,54,10,7,12,4,7,11,1,12,38,9,6,1,2,2,4
7,8,14,3,6,4,2,7,3,8,14,2,7,2,2,7,6,5,2,11,2,14,5,10,4,9,3,7,6,7,7,75,14,1,24,4,6,10,7,220,6,5,11,3,7,2,15,5,3,1,9,11,4,7,17,5,36,17,7,25,0,9,3,5,0,20,1,7,156,2,6,3,2,14,32,12,4,4,69,4,0,13,0,64,46,5,11,9,119,2,4,10,5,2,5,3,2,0,5,5
11,6,2,28,2,4,29,2,5,3,61,38,14,15,12,9,15,1,47,0,12,4,3,9,1,3,19,2,15,2,0,5,2,6,4,9,16,14,4,3,61,1,2,5,1,5,7,7,12,4,2,3,102,21,2,0,5,31,97,8,6,10,18,2,8,18,8,15,6,1,0,5,7,23,3,8,3,4,5,4,17,2,29,8,8,286,4,2,98,9,8,10,5,2,27,3,9,17,1,1
113,8,0,2,2,10,3,92,27,6,19,7,4,1,2,20,0,0,10,5,5,2,2,5,12,13,7,5,4,4,3,2,16,7,3,8,9,32,8,15,8,1,0,6,92,5,2,59,17,6,3,10,14,9,2,5,5,4,18,0,33,22,10,3,94,4,0,24,433,9,0,18,3,29,6,4,7,887,8,7,1,1,1,5,6,2,6,19,1,0,28,10,4,4,36,10,2,2,19,3
2,9,74,43,3,22,32,7,13,4,12,15,1,3,4,1,6,7,7,13,6,307,3,4,50,1283,5,26,8,11,9,13,11,5,0,5,2,11,1,319,159,16,8,10,2,12,1,4,9,0,3,10,7,7,5,0,1,7,7,5,2,169,29,4,18,19,37,17,10,10,99,7,83,2,4,4,2,53,9,6,2,5,6,14,2,34,0,1,1,0,0,56,7,3,5,6,1,16,4,5
30,8,3,7,13,2,27,2,17,1,3,3,3,0,8,8,0,2,6,5,32,7,6,6,4,1,2,31,3,16,0,17,11,9,3,8,17,6,7,53,11,6,0,5,4,3,17,8,2,18,7,6,7,6,4,22,7,158,3,2,7,20,4,3,6,7,27,3,26,1,13,4,2,0,4,3,7,7,4,39,9,2,1,2,14,85,0,0,3,8,34,11,7,1,0,0,3,0,18,4
5,7,3,2,23,9,6,16,22,8,6,6,4,9,2,4,1,5,25,9,9,14,6,5,8,5,5,4,4,36,15,42,2,15,14,84,1,5,1,6,10,1,43,6,23,5,4,9337,5,19,4,1,13,6,2,19,2,9,1,5,8,34,4,7,5,3,2,3,29,0,2,8,415,11,2,8,2,12,3,37,4,32,3,9,19,28,28,1,5,52,13,11,4,3,10,2,13,15,6,44
2,14,2,6,16,17,8,7,2,7,6,1,50,7,10,4,2,5,2,3,10,8,2,0,4,8,4,3,14,2,31,2,13,5,8,7,1,8,9,9,3,16,5,6,15,3,20,23,5,11,91,7,2,6,9,3,4,8,6,8,12,2,16,7,2,3,5,4,7,18,4,7,7,3,6,24,2,0,122,11,10,26,4,3,30,1,11,1,4,0,18,0,8,4,7,352,4,7,38,3
131,2,4,7,134,1,13,5,16,471,14,4,17,10,11,15,2,1,0,3,23,6,23,1,16,5,3,4,115,13,10,11,6,5,4,2,0,4,7,1,8,0,3,5,5,10,71,14,2,88,2,11,4,4,4,22,6,17,19,19,21,4,11,6,1,2,9,1,4,0,82,3,19,0,17,6,4,0,17,3,9,4,51,0,4,4,4,4,6,4,1,0,7,43,5,1,33,7,10,64
8,10,8,0,3,0,40,3,11,1,6,45,18,4,4,9,10,2,7,2,4,24,5,8,1,8,13,9,8,154,2,2,8,12,3,2,6,9,9,2,4,13,4,2,9,10,81,4,1,3,7,18,7,10,108,12,10,7,152,6,18,451,20,3,10,44,28,3,9,15,4,3,18,6,189,7,22,11,2,2,7,2,98,5,17,1605,3,6,9,3,4,4,3,7,3,29,2,1,11,2
9,7,1,3,28,3,76,12,21,3,2,6,1,11,3,3,2,0,19,4,2,3,5,7,8,4,10,1,2,2,20,15,22,4,10,4,0,2,4,1,0,19,4,76,11,2,42,3,3,3,14,33,13,6,100,6,1,46,0,12,3,4,4,7,0,17,2,21,6,10,6,8,6,60,6,6,20,9,1,7,14,7,81,11,2,5,1,1,30,0,5,5,3,11,14,3,8,0,5,29
0,1,1,7,10,1,2,4,5,5,2,4,11,96,23,8,1,41,1,0,3,1,1,4,8,1,8,5,0,1,6,0,17,2,11,11,6,5,8,14,1,5,2,17,12,5,3,3,4,2,6,1,11,17,3,1,2,14,7,2,15,1,0,0,5,6,0,5,1,4,32,0,39,76,1,8,6,30,44,1,20,6,17,9,2,16,16,3,10,3,20,23,12,2,7,5,9,2,2,9
3,34,16,9,1,1,4,2,0,13,3,40,13,16,21,15,3,8,11,1,9,6,8,7,3,1,43,10,35,21,3,2,5,172,24,56,1,1,1,10,6,3,6,4,9,0,9,61,1,0,4,5,3,30,8,2,3,8,6,135,23,23,9,2,5,14,1,14,5,38,3,68,5,43,13,1,4,6,1,0,0,7,12,6,5,1,1,16,31,8,10,6,7,2,5,2,12,29,2,12
1,30,4,7,15,3,624,8,60,16,7,5,3,7,6,2,4,0,1,10,5,14,7,4,3,7,8,3,8,14,2,32,15,17,0,14,0,2,2,1,3,2,11,2,10,1,4,7,2,22,2,2,2,4,12,0,41,35,8,3,19,40,5,4,1,2,87,16,20,1,6,2,1,1,4,3,9,8,10,0,1,29,3,17,92,14,7,0,26,20,0,5,3,16,4,0,0,28,1,12
9,8,18,15,4,6,5,4,13,2,1,9,3,8,6,12,3,7,17,4,5,201,10,38,0,1,2,10,39,39,43,18,7,2,36,9,2,3,2,5,1,4,14,1,48,7,3,1,4,53,31,3,4,7,4,7,9,4,126,11,2,0,17,4,2,12,2,137,16,10,55,161,3,1,5,4,9,50,15,2,8,1,1,3,31,9,2,10,15,14,6,33,10,4,10,1,26,2,13,3
7,3,18,16,9,53,5,1309,19,11,2,12,3,3,2,5,8,7,46,2,21,1,26,14,126,34,5,8,3,3,4,11,0,2,6,4,1,4,1,5,6,0,1,6,2,6,11,9,7,7,0,9,5,7,16,1,10,2,10,8,2,1,9,4,4,2,16,3,3,9,4,1,4,2,10,5,12,16,19,0,0,1,37,2,9,15,14,5,7,8,6,12,17,545,19,14,4,1,16,7
10,24,4,6,1,14,17,13,37,19,3,14,2,5,5,8,6,6,9,9,7,2,7,1,24,139,10,27,27,11,9,5,10,20,12,56,20,6,2,14,5,18,3,2,4,1,7,17,6,3,8,12,79,4,9,22,11,21,4,3,2,13,4,5,8,8,15,17,15,3,2,3,4,32,2,4,17,7,23,2,17,1,29,1,14,20,1,3,2,10,8,11,2,1,7,3,7,52,1,4
6,4,1,2,7,5,13,3,5,4,31,1,1,3,1,5,10,7,2,15,2,2,13,158,5,16,58,41,29,0,0,18,15,4,46,1,10,188,12,9,3,2,4,6,3,132,12,5,3,3,9,16,18,5,2,1,4,5,12,8,1,4,3,2,1,13,1,12,7,15,8,3,8,7,2,130,4,4,5,7,77,6,3,0,3,4,5,4,117,36,90,3,3,0,7,0,4,4,19,105
20,1,37,1,87,19,3,6,79,6,4,6,8,7,3,2,1,27,5,7,12,0,21,2,1,0,1,3,5,2,2,3,18,6,553,6,22,8,44,2,6,3,5,58,3,20,0,45,1,36,3,5,6,20,3,18,12,7,1,4,5,41,3,14,0,9,21,5,105,6,4,6,75,9,16,14,1,0,1,10,1,24,15,2,3,3,206,4,2,14,3,0,4,5,9,0,143,2,2,4
14,5,13,0,14,13,23,4,1,3,1,6,5,6,22,9,9,3,9,6,8,18,5,4,3,19,4,3,2,6,5,7,3,9,8,7,13,1,17,7,3,2,14,7,12,9,4,1,12,37,22,8,4,5,1,1,9,8,2,2,13,25,7,7,1148,2,9,1,36,2,18,3,5,145,6,1,7,4,4,8,6,6,6,4,11,18,2,6,3,8,22,11,4,2,6,0,1,2,47,5
23,2,3,16,4,243,6,16,18,9,5,8,28,5,4,4,4,0,21,6,21,4,11,1,2,2,88,24,1,18,12,9,2,6,12,13,42,19,20,1,4,4,9,24,3,3,6,5,3,23,5,0,7,18,4,24,3,64,5,9,3,1,89,1915,7,5,39348,4,7,9,22,10,8,11,6,2,2,4,11,2,3,6,162,3,4,7,5,3,2,25,3,23,11,12,14,2,2,3,8,14
5,2,12,7,9,14,12,3,648,0,18,2,3,12,6,14,3,5,6,2,7,5,9,2,98,11,6,5,11,345,21,23,5,10,12,19,217,48,2,167,15,0,1,9,2,2,16,6,1,4,8,4,3,4,32,3,7,15,137,4,9,2,1,3,14,7,16,17,3,13,6,0,9,16,1,61,6,8,50,1,4,11,27,50,5,7,13,7,79,9,12,6,4,0,4,27,0,13,5,27
6,14,4,1,5,16,177,23,11,1,3,7,1,8,19,2,6,5,5,4,3,1,7,1,9,4,3,4,19,8,1,1,1,1,25,26,0,168,4,26,5,0,3,2,16,7,25,5,0,5,7,1,159,7,10,5,6,0,42,16,6,5,93,2,5,2,8,6,2,27,12,0,16,3,11,2,11,31,3,55,3,5,17,6,3,7,5,2,15,3,13,3,2,2,10,0,12,4,4,7
25,0,7,3,2,13,10,9,36,17,6,23,13,3,20,21,5,4,3,1,326,3,1,2,8,3,14,0,4,2,7,16,11,3,17,4,560,6,5,15,7,3,5,6,1,13,4,1,13,4,2,6,14,6,11,22,3,41,4,51,8,12,5,17,5,9,4,28,18,19,5,9,11,12,9,1,6,2,6,7,8,9,17,2,0,2,4,8,12,2,7,25,18,7,3,11,6,29,6,7
7,5,1,11,4,0,12,3,2,15,2,1,6,2,30,49,0,5,3,12,1,2,2,4,4,0,15,4,2929,7,2,10,405,1,3,14,2,1,4,16,2,31,4,0,4,5,4,3,4,1,2,11,49,14,21,7,4,27,23,15,6,3,2,18,0,10,13,200,11,0,0,9,22,1,53,6,8,2,8,2,0,2,45,9,6,2,5,4,8,86,7,0,5,17,20,2,264,38,12,2
11,3,51,5,26,8,16,15,0,1,8,5,0,2,4,18,6,0,3,34,4,5,0,8,12,1,15,0,13,15,0,7,28,33,5,18,1,0,3,6,0,5,3,3,10,190,3,2,22,0,7,1,9,5,1,5294,5,6,9,2,5,0,2,8,25,22,2,5,3,15,26,40,13,7,8,10,10,5,1,6,1,26,1,5,5,4,35,12,14,3,2,10,2,1,12,2,7,7,1,5
5,5,18,6,7,47,2,9,136,10,4,38,27,17,5,4,9,5,3,2,10,7,5,1,28,12,5,15,5,21,1,317,1,1,0,12,2,2,5,5,4,10,8,9,11,10,3,4,3,0,1,3,9,18,21,17,10,4,7,1,1,4,0,11,12,5,4,3,1,4,6,5,6,18,4,822,1,2,7,0,4,7,11,15,58,1,23,1,4,189,3,1,12,3,24,17,1,29,2,8
9,1,5,7,6,2,5,3,2,7,4,4,4,3,3,53,5,2,8,0,5,3,9,2,2,139,12,8,3,8,24,3,4,12,6,120,0,3,13,2,6,2,4,3,6,24,1,11,15,2,50,4,30,6,4,2,1,4,16,2,19,5,3,6,5,2,3,5,4,14,0,82,3,0,2,19,12,12,0,4,3,5,6,3,4,15,10,10,6,83,14,2,89,13,14,3,0,1,3,0
11,30,6,4,4,1,15,12,0,11,155,7,10,0,8,44,2,5,4,3,0,2,6,1,17,3,6,2,0,5,11,10,7,3,6,1,0,2,4,3,5,18,179,16,6,2,2,23,17,197,23,8,4,524,21,3,24,8,1,0,11,4,15,2,6,218,9,1,53,4,5,13,1,6,0,10,4,4,1,7,5,4,6,5,4,17,4,10,52,5,5,5,5,5,5,8,15,18,14,31
4,12,16,12,8,5,31,60,3,4,17,24,1,17,1,1,241,35,2,6,23,1,4,27,20,10,11,9,31,111,2,3,8,7,8,14,19,9,15,133,4,12,280,21,5,3,4,1,0,2178,8,16,2,11,0,50,15,1,0,763,3,7,5,0,0,14,0,11,3,10,4,35,2,47,14,5,457,849,6,0,2,5,7,8,19,79,7,4,95,5,6,11,18,6,2,11,26,13,13,26
16,26,3,9,12,0,25,0,61,20,60,3,1,7,3,19,2,11,4,36,3,10,1,0,13,6,6,2,5,3,3,15,2,15,8,14,25,1,18,13,1,5,2,3,5,1,0,6,6,26,5,0,5,0,2,2,6,20,2,8,2,4,10,6,1,10,8,34,465,6,5,19,6,2,1,5,10,6,3,9,1,2,2,2,9,3,5,3,2,3,11,63,5,4,9,53,45,7,7,12
3,22,2,3,8,14,6,4,13,26,11,2,0,4,4,2,9,1,8,2,4,30,1,24,7,2,2,132,3,3,13,8,0,5,8,1,4,13,2,171,2,9,4,8,4,4,4,25,2,4,7,15,6,2,2,17,10,6,40,0,4,31,7,6,7,11,3,17,14,9,8,6,0,3,6,49,2,6,51,6,1,9,3,4,29,2,6,0,15,26,4,2,5,0,3,0,10,1,3,5
3,461,3,12,6,11,70,52,2,8,3,2,0,4,12,1,2,0,7,15,1,0,5,16,13,3,5,20,5,53,3,16,2,21,13,12,5,9,4,13,4,6,15,4,0,2,5,5,14,10,14,77,46,8,11,5,0,8,8,26,23,110,5,1,4,2,16,3,3,5,54,8,14,4,1,5,11,36,2,0,7,2,20,6,6,0,2,4,2,3,4,8,4,1,1,15,5,20,0,7
4,0,1,1,45,17,5,6,4,29,3,3754,8,5,3,5,1,19,1,4,4,8,9,2,4,1,17,8,1,9,1,0,5,4,8,60,8,31,2,1,7,1,11,2,1,1,5,3,6,9,4,9,9,5,0,31,2,19,172,1,9,12,19,4,18,1,8,5,5,21,5,2,6,2,6,9,6,25,8,21,12,12,1,9,6,7,0,3,15,6,12,0,9,1,8,9,2,8,6,31
28,5,146,5,7,9,3,8,12,12,9,15,3,29,2,52,1,3,2,2,16,2,14,2,4,7,42,4,6,3,12,6,1,16,14,6,0,4,13,4,4,21,7,4,1,6,6,1,2,3,5,45,2,12,2,21,3,8,18,0,2,46,1,2,30,20,10,3,5,5,3,10,4,3,27,107,0,5,5,2,3,16,5,4,8,8,7,5,5,0,29,15,0,47,42,3,0,2,0,0
8,3,15,4,18,11,5,7,4,3,7,5,0,5,29,4,7,2,13,11,15,11,3,1,8,36,16,5,19,12,13,17,0,2,9,60,5,2,23,23,4,10,5,6,11,3,3,1,2,3,15,14,2,28,7,3,1,7,118,4,4,4,4,9,62,1,6,8,7,5,3,10,57,4,1,1,1,8,245,327,2,33,10,8,1,12,12,11,100,8,14,8,8,6,9,1,19,0,13,3
9,16,6,2,6,11,84,16,1,1,1,16,3,7,17,8,35,10,8,16,1044,3,10,72,17,10,3,9,52,15,1,3,0,2,28,30,4,0,38,0,9,4,456,4,3,19,1,1,0,6,32,5,2,4,7,3,0,15,2,3,4,3,1,3,15,0,7,3,3,1,10,9,8,0,19,7,8,11,6,34,3,1,6,13,10,8,11,18,7,13,14,10,1,8,8,6,6,19,7,54
2,1,3,6,1,28,3,4,73,3,3,37,10,47,18,12,7,0,1,2,4,8,5,5,6,0,21,2,1,10,10,9,9,8,104,142,3,7,36,6,1,14,2,0,84,0,2,0,11,49,5,9,8,13,6,8,6,1,11,3,7,10,3,0,24,4,0,2,4,6,7,15,55,4,5,0,5,25,10,8,5,3,9,3,8,8,14,7,2,55,3,2,6,7,4,0,1,1,44,72
2,64,1,8,1,5,21,22,3,10,1,19,7,3,7,3,6,2,7,9,3,264,2,0,5,127,4,9,8,7,2,21,1,12,19,11,21,2,5,3,2,11,3,3,6,8,57,10,1,14,3,6,3,14,13,0,9,5,24,46,7,3,35,12,1,0,14,1,9,8,12,4,6,6,1,3,2,1,8,23,1,27,3,2,7,2,3,80,1,17,2,22,72,3,0,4,7,0,3,5
12,17,18,40,1,6,1,3,2,3,11,13,4,3,10,3,10,20,6,4,52,4,3,45,7,12,9,4,12,5,11,3,18,9,3,31,21,8,10,36,3,5,7,17,6,1,40,2,15,11,79,25,1,5,5,3,22,9,8,0,3,9,1,27,1,4,7,5,9,3,2,1,1,3,32,4,55,16,9,0,2,3,32,7,2,2,7,1,0,4,16,2,2,4,1,6,23,10,3,0
14,2,4,12,7,0,14,7,1,0,10,4,18,12,7,4,8,2,11,4,14,12,28,2,4,17,11,142,5,1,0,7,4,6,50,16,4,12,17,11,4,4,9,5,14,0,11,33,5,8,7,7,3,7,3,4,3,12,38,5,0,3,7,23,2,1,10,3,6,6,5,15,32,50,9,11,1,2,57,2,19,13,20,10,1,27,3,2,6,1,0,9,2,6,7,20,2,8,7,22
17,0,17,4,956,12,1,1866,2,12,29,3,38,1,36,9,5,36,3,8,0,0,1,7,8,1,5,2,6,13,190,5,28,10,4,36,0,6,2,3,13,3,55,6,6,17,0,0,14,4,1,66,2,12,4,3,6,8,6,3,3,1,39,6,4,11,9,13,38,16,3,10,8,34,14,3,4,28,25,4,1,34,2,11,12,11,14,9,3,3,19,3,155,4,89,5,15,15,10,8
16,14,0,5,2,4,13,19,8,12,2,11,16,7,7,16,8,4,2,1,9,8,6,0,2,8,5,7,0,3,2,9,2,9,7,5,6,0,11,21,5,2,4,17,2,1,0,24,5,9,0,1,9,10,4,30,10,5,5,2,70,13,3,1,4,4,4,15,4,11,13,0,2,150,80,4,10,6,15,2,6,18,60,11,19,3,6,2,26,3,7,0,1,1,2,0,17,27,21,21
21,5,1,187,10,4,11,14,17,94,2,32,8,5,24,12,6,7,12,38,10,21,9,5,11,4,4,3,24,478,0,10,8,5,2,32,13,4,5,3,96,8,49,3,3,3,2,26,3,2,58,74,2,3,13,1,25,3,2,76,4,2,3,11,8,11,3,20,11,181,10,6,32,11,0,3,6,2,4,15,36,17,61,6,0,3,9,2,7,29,10,3,8,4,13,4,453,2,3,9
2,14,6,8,10,14,2,10,7,12,19,4,4,92,30,18,7,5,5,4,7,4,1,9,4,2,4,3,3,1,5,25,2,1,4,20,2,8,3,4,5,2,29,13,2,0,2,6,2,25,7,35,0,14,2,0,0,28,5,6,14,8,2,7,0,0,5,166,15,16,5,5,5,1,89,6,9,4,245,1,4,60,14,4,3,32,13,0,16,28,30,58,0,8,5,0,2,42,3,5
11,9,0,1,3,12,0,9,22,2,18,1,21,48,14,0,39,1,3,3,6,34,10,2,10,3,5,3,8,2,11,5,3,1,3,7,10,3,6,244,1,5,9,3,12,4,43298,4,13,7,36,8,2,6,1,50,2,24,3,3,67,20,92,0,15,11,2,7,4,41,7,9,15,9,12,0,2,5,15,34,6,12,9,12,20,3,7,11,0,18,5,5,3,10,5,0,10,7,0,177
23,27,10,26,6,4,13,7,516,54,7,25,8,6,2,11,0,8,1,8,4,0,18,10,2,10,5,749,8,0,16,3,2,1,12,10,7,202,12,23,7,8,6,5,6,8,6,23,12,6,4,2,4,5,1,18,3,9,7,2,1,12,4,43,3,23,88,16,2,12,5,0,0,19,14,1,3,11,9,17,1,3,4,4,3,3,10,7,2,13,15,3,4,13,4,16,13,3,35,162
12,21,3,1,0,12,6,8,2,1,7,39,7,5,1,4,6,5,5,15,2,9,5,80,3,32,3,4,20,12,3,2,12,8,1,11,35,10,17,17,4,5,8,5,14,2,2,8,13,6,11,27,10,14,3,1,15,3,7,1,16,177,0,3,21,1,4,13,36,2,4,12,24,34,5,15,2,5,22,11,73,20,81,30,6,2,1,48,61,38,13,262,5,5,71,0,7,23,9,2
4,9,9,4,2,3,5,9,10,1,12,38,13,8,5,18,1,2,2,14,4,3,5,1,8,19,5,11,5,4,5,4,11,22,6,9,3,3,2,0,5,2,3,26,17,3,6,28,6,16,6,1,3,117,30,6,4,2,5,3,5,5,14,3,1,15,14,12,5,13,59,8,3,24,4,2,4,35,5,5,5,27,21,1,10,8,9,49,6,3,26,1,8,1,17,28,7,5,6,2
2,1,17,12,5,1,21,2,14,3,5,14,3,11,9,14,3,4,28,7,4,1,28,14,4,0,2,32,18,3,1052,0,1,1,7,26,9,10,1,5,1462,6,17,2,9,2,19,14,6,4,3,42,19,14,4,3,14,40,1,17,5,4,6,2,5,2,3,0,8,12,24,5,6,9,7,306,66,0,0,16,3,11,11,7,9,1,4,5,271,3,10,5,2,1,2,22,10,6,1,1
4,134,5,8,8,7,11,4,2,2,13,4,21,13,13,30,47,14,1,4,4,13,6,6,6,8,2,5,8,1,35,3,4,6,9,12,23,5,6,0,4,1,3,0,3,3,5,25,0,10,7,7,4,9,6,2,1,1,6,1,9,41,28,8,24,6,5,3,2,4,2,20,48,5,7,7,10,0,3,9,5,0,10,7,1,3,1,9,22,28,12,4,5,130,10,0,21,0,8,6
0,7,10,19,12,20,4,422,17,8,16,6,9,7,63,6,360,18,7,4,15,90,8,2,4,13,0,10,4,5,7,16,1,7,10,23,2,26,8,5,3,6,7,259,0,1,1,5,4,0,5,8,19,5,8,16,4,8,7,18,4,53,7,5,1,3,1,11,3,14,9,6,9,1,7,0,3,2,4,6,7,9,8,0,12,32,2,3,6,10,0,10,39,0,51,3,11,14,24,3
3,20,2,10,0,16,7,42,6,2,9,2,3,17,1,1,37,69,13,7,4,10,49,4,21,3,4,183,14,5,10,20,19,1,7,27,11,0,3,9,7,26,15,4,17,3,3,5,7,6,2,13,6,13,3,13,17,10,21,3,30,5,1,2,2,3,3,3,2,9,22,2,7,10,7,7,4,1,12,24,7,2,3,5,9,0,2,16,5,1,26,1,0,5,2,42,3,4,10,40
640,8,18,3,5,18,5,2,0,2,2,11,0,5,7,13,5,45,30,10,1,7,4,5,1,19,39,266,17,8,13,838,25,5,21,3,5,113,54495,9,6,10,28,5,2,25,3,17,1,0,10,8,12,12,14,7,94,5,2,16,30,12,14,5,1,3,4,6,5,4,3,7,3,4,3,5,2,18,16,3,5,5,13,6,5,2,5,4,4,11,4,11,10,10,1,6,52,18,8,19
3,3,1,11,0,4,6,21,17,4,3,35,6,3,0,10,2,228,0,15,0,6,2,7,29,0,1,6,2,3,9,11,11,11,97,26,14,8,2,1,4,0,5,27,11,101,14,6,7,7,3,10,4,2,3,14,21,1,5,0,4,4,2,5,11,9,5,12,21,11,21,0,6,3,7,4,5,5,26,28,1,22,0,6,11,51,3,23,12,0,19,3,20,10,3,3,2,6,7,2
5,15,4,2,33,7,5,0,5,58,21,6,24,9,18,8,14,2,1,2,11,20,15,24,16,13,13,5,27,8,1,21,4,8,4,12,11,4,2,202,11,85,123,5,19,4,4,32,1,6,50,1,3,31,4,9,1,5,4,2,3,39,6,37,14,175,13,135,802,84,4,10,5,9,3,33,31,1,47,13,4,4,4,6,12,86,2,6,0,14,13,5,0,4,15,5,26,300,16,4
