1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100
8,19,110,1621,76,4,9,12,15,8,16,12,14,15,8,4,3,9,5,17,11,4,43,3,15,4,6,10,35,19,11,30,4,103,3,24,6,3,11,5,9,14,26,6,4,4530,9,12,39,18,12,13,20,17,11,14,22,33,18,65,3,27,19,65,7,42,37,9,9,12,6,9,1,8,23,7,24,82,50,14,12,20,5,97,7,9,33,52,18,8,10,40243,11,22,2,51,9,7,14,21
49,76,16,10,46,9,4,25,4,11,6,14,36,3,10,35,73,106,52,10,64,26,6,36,10,4,2,50,12,12,7,14,12,1,6,44,4,862,153,11,39,8,17,16,16,1,4,10,58,22,12,45,38,132,34,116,26,45,19,11,8,62,38,3,12,21,8,12,3,9,11,3,5,15,14,11,24,14,1220,6,7,70,10,14,6,18,14,13,18,40587,10,12,11,6,25,47,9,20,32,9
5,8,8,8,111,14,7,20,115,14,12,12,5,4,78,57,30,1,23,9,21,24,6,5,8,29,20,11,21,13,18,10,8,29,7,11,24,3,10,19,114,8,92,41,48,20,6,11,206,13,8,7,403,1290,4,16,5,7,17,3,17,58,8,29,152,66,6,4,12,5,12,28,17,17,19,20,11,9,11,4,35,20,5,469,5,11,6,13,27,13,5,31,18,5,13,29,18,45,2,52
9,14,3,7,14,4,8,8,18,300,7,33,6,3,10,7,6,18,12,6,11,5,11,44,14,16,4,20,15,12,16,6,10,21,18,14,25,8,32,8,2,9,4,16,59,27,45,19,18,9,2,8,5,20,48,112,12,91,4,11,9,52,12,52,149,4,5,14,189,9,12,10,25,1,34,313,14,7,42,53,12,15,159,25,9,27,46,8,15,28,19,16,19,98,11,70,2,29,81,5
11,72,5,12,10,7,3,3,9,3,62,8,20,3,18,454,7,4,4,5,6,69,78,8,18,20,12,41,5,17,8,4,5,12,17,8,34,104,16,10,9,28,0,30,13,10,1,43,13,7,31,12,10,23,7,14,15,3,22,12,12,5,85,19,7,38,8,10,3,15,21,4,7,7,33,6,29,15,6,15,5,9,11,17,15,7,6,4,154,2,8,23,62,5,6,17,14,18,29,17
8,66,50,33,21,30,2,15,41,30,7,3,7,67,10,40,30,20,15,33,7,2,22,21,3,9,7,22,16,5,6,49,10,9,14,15,22,23,25,20,214,4,100,60,17,7,5,30,22,757,4,2,18,11,1,11,10,15,10,13,3,4,10,15,2,125,55,38,91,17,4,270,20,11,237,11,8,14,13,14,26,66,2,12,5,10,11,12,9,19,15,5,19,1,3,52,8,31,18,5
7,56,8,4,31,13,303,5,20,7,105,230,9,42,17,13,16,44,12,12,16,13,15,23,11,103,82,14,11,6,23,9,7,28,32,21,18,6,13,6,6,23,12,16,7,5,3,84,12,40,28,64,7,39,10,9,8,69,72,22,4,21,24,29,7,4,1,16,57,255,6,181,268,6,10,10,15,14,7,4,26,19,11,63,7,2,19,12,53,51,8,6,317,5,42,13,16,29,12,18
17,30,7,5,9,9,9,37,10,41,14,5,31,289,7,70,20,7,5,26,14,10,32,7,53,56,10,9,16,9,25,151,18,23,8,5,15,10,53,8,3,18,9,10,15,136,23,15,41,9,18,15,9,16,69,13,47,568,8,14,23,33,3,22,18,39,7,44,17,17,4,95,12,76,55,17,9,11,11,50,3,19,18,6,9,13,14,22,143,15,82,16,23,24,12,17,11,98,17,27
14,25,2,11,79,26,8,5,15,34,10,24,11,3,35,25,14,21,11,7,16,4,12,6,31,10,265,10,26,39,8,272,13,10,3,67,9,17,14,5,159,94,4,16,1,13,23,11,22,4,56,26,35,4,18,33,15,6,15,10,20,643,26,28,34,11,107,13,53,131,4,18,28,5,23,19,2,109,12,20,11,22,17,9,5,57,4,85,9,27,6,35,6,14,88,4,12,14,19,33
2,20,9,65,9,7,54,31,13,12,15,33,0,42,17,14,18,5,13,10,77,8,130,19,14,10,8,16,29,37,9,1,11,18,238,8,18,51,18,22,7,24,8,9,151,16,2,4,16,6,6,9,33,6,5,7,44,572,11,5,11,24,19,11,17,31,5,18,15,16,11,11,10,110,24,12,7,36,21,15,12,5,6,7,19,27,14,9,7,68,17,9,97,40,26,6,220,170,11,155
7,10,36,10,21,11,45,25,8,49,15,13,4,2,11,58,22928,24,5,7,9,10,7,7,38,48,29,14,18,12,12,6,35,16,6,4,6,5,20,10,59,5,23,51,5,13,25,31,6,27,368,10,4,5,36,8,52,3,2,69,21,1,8,0,1,14,8,2826,18,10,10,10,6,22,6,12,33,21,17,31,31,14,24,5,91,10,6,6,12,9,6,27,25,7,1,90,7,11,7,18
17,5,4,13,12,13,11,48,26,42,10,4,22,41477,23,30,18,8,33,10,11,15,41,12,9,24,31,10,9,12,79,50,18,64,1,1479,15,3,11,10,91,39,6,13,8,7,9,8,44,10,12,41,11,88,11,10,89,10,205,13,11,19,21,18,5,11,19,12,19,2,12,6,9,19,1,8,46,24,3,42,3,19,63,13,31,10,15,16,63,106,24,36,18,17,49,44,30,10,9,11
24,98,14,8,12,4,61,28,8,13,89,36,9,6,10,42,224,4,7,13,12,11,13,24,15,21,5,56,3,9,3,6,16,14,933,10,12,16,49,19,6,20,85,9,19,25,14,2,18,14,35,6,19,61,46,2,17,16,8,13,4,6,44,4,32,96,6,16,7,3,46,28,13,7,16,9,13,9,17,11,117,28,31,17,7,26,9,13,38,31,17,11,12,6,10,20,20,4,26,24
2,6,4,36,8,21,19,52,10,104,23,21,40,27,12,9,1,253,12,2,6,5,28,7,9,5,3,72,42,18,17,12,13,11,20,7,44,27,12,4,22,1,35,820,36,58,12,121,709,3,53,30,36,9,11,98,5,10,83,9,7,2,7,304,14,8,20,42,17,14,15,17,11,23,13,26,19,96,25,5,17,3,17,15,12,19,25,15,15,5,16,14,11,67,24,6,6,5,20,38
16,6,59,33,15,35,8,4,36,83,0,40,7,6,7,6,5,20,10,6,12,45,8,17,74,10,6,4,12,16,15,13,23,8,59,10,22,2,40,5,43,9,34,10,9,11,18,46,11,13,6,32,16,11,15,2,9,171,118,29,23,14,7,11,14,21,22,47,6,34,72,592,4,19,5,8,47,15,9,11,9,15,28,28,8,21,17,33,61,61,18,15,2,137,4,32,48,39,37,35
29,46,10,48,20,7,29,21,29,30,27,7,8,24,8,16,15,1,70,15,33,8,55,13,36,120,41,9,7,2,37,6,77,20,83,5,41,15,22,9,18,12,41,9,8,23,11,4,8,71,86,36,3,40,2,5,10,12,24,9,13,12,34,53,52,8,10,26,16,12,15,17,71,13,9,8,48,7,27,24,11,6,3,149,17,5,35,2,158,28,4,13,8,5,35,13,0,16,37,14
13,2,24,27,29,4,60,21,5,10,391,4,137,33,6,28,3,13,64,18,5,24,25,3,6,23,2,78,21,17,6,51,13,15,18,72,20,8,44,10,52,27,23,18,30,17,19,14,34,12,8,13,21,8,14,15,132,25,18,20,102,10,18,17,48,33,30,15,16,1,24,11,12,22,14,17,10,16,8,12,31,10,6,10,9,11,29,12,19,8,19,12,7,62,6,33,11,8,10,12
17,61,10,76,13,1,13,29,14,38,9,19,9,38,21,8,2,18,43,38,9,34,78,1,39,30,850,8,60,18,17,7,35,46,11,17,7,11,45,28,363,22,13,9,13,14,34,35,120,6,7,10,13,12,68,0,6,7,1133,5,10,270,14,9,15,46,11,5,55,14,3,30,10,6,15,15,44,14,37,22,39,2,25,5,9,8,17,3,13,21,20,4,241,3,13,33,222,21,6,25
4,18,5,17,13,27,4,9,7,6,7,12,262,4,9,17,12,27,3,14,37,19,78,19,120,55,100,141,5,7,13,40,6,4,43,5,126,8,8,35,170,14,6,16,21,7,18,6,14,153,124,10,30,33,2,7,10,23,20,3,15,12,7,10,6,13,18,19,13,10,3,21,14,10,26,9,24,60,15,56,52,36,10,233,26,11,6,15,8,16,5,28,41,26,23,17,2,278,4,15
49,23,17,13,18,9,7,14,81,34,17,17,13,2,11,9,9,3,19,29,4,14,6,137,5,16,159,11,5,7,16,3,28,13,16,9,11,191,4,19,37,36,11,10,20,12,10,32,11,69,42,6,12,3,12,182,13,5,3,53,9,15,18,13,4,16,10,41,8,9,43,58,8,12,31,27,31,427,16,21,3,3,7,14,79,210,333,41,38,23,0,35,19,4,20,26,30,17,12,17
23,10,9,22,77,29,24,4,8,11,13,14,5,5,18,237,39,15,1,6,11,69,5,11,15,17,2,30,9,5,21,19,14,7,12,13,7,8,1,12,18,44,8,3,119,7,9,15,5,19,5,55,105,16,14,2,5,22,7,39,30,25,63,11,7,50,5,30,12,1,26,0,27,14,2,12,98,10,23,21,13,8,116,12,7,17,22,35,3,19,23,18,41,18,210,332,2,5,7,44
3,13,3,5,45,0,17,61,14,126,10,36,14,5,11,16,5,40,3,15,19,8,10,12,37,29,8,6,9,36,9,27,23,14,11,3,50,8,29,10,34,16,11,17,58,10,298,50,6,22,67,9,9,14,11,4,3,12,55,7,9,21,22,1,38,10,95,5,8,9,19,415,23,12,52,21,6,22,13,8,82,7,18,251,15,7,14,21,23,24,36,17,7,13,23,6,8,8,6,22
11,16,6,5,26,16,6,11,6,11,24,4,10,16,72,7,10,14,0,23,17,8,15,36,19,17,13,21,4,1,6,12,6,5,14,19,10,25,10,5,5,13,22,8,16,8,34,12,10,9,28,3,14,14,5,51,10,63,6,5,14,117,143,29,12,23,6,10,11,20,14,24,8,16,21,51,74,14,9,80,10,23,10,3,45,23,14,24,3,12,20,8,2,10,41,65,6,8,5,6
53,9,16,99,9,69,5,13,6,67,3,10,17,10,13,9,12,3,7,65,22,36,6,9,18,0,17,11,9,25,26,19,2,14,74,35,65,12,12,13,21,8,6,3,25,10,4,23,10,7,0,10,15,47,10,6,848,77,19,16,14,13,9,4,2,17,7,2,5,1,39,10,108,7,16,13,4,94,44,24,42,10,669,6,17,17,7,38,8,9,9,6,25,69,26,9,6,50,11,9
38,13,14,13,151,70,60,54,6,26,8,67,10,4,5,13,25,6,3,18,2600,4,17,11,15,40,16,34,9,21,6,18,31,2,22,10,26,5,10,19,9,16,23,259,8,22,7,5,24,21,14,3,19,84,186,16,12,72,7,29,99,21,0,22,103,3,32,81,51,2,355,17,37,253,24,13,4,5,7,8,18,13,14,15,13,41,12,11,10,17,7,7,119,13,30,17,9,21,51,13
68,15,18,2,27,26,29,22,17,43,49,10,58,22,8,9,28,6,70,11,9,29,18,11,10,11,136,12,29,9,20,17,13,4,9,15,26,9,14,1,76,5,28,16,8,442,12,88,50,69,10,10,12,25,18,9,10,19,22,16,41,56,31,17,9,4,30,1,21,8,17,8,44,9,2,7,33,9,18,11,16,24,127,6,8,25,48,17,17,10,7,4,704,94,25,14,32,21,372,54
16,12,19,72,92,27,12,5,16,13,17,3,16,5,68,20,8,4,13,18,14,6,15,1179,14,13,225,48,16,13,16,7,6,12,21,32,10,66,14,10,59,29,15,21,42,14,0,5,17,37,16,11,14,8,19,11,10,8,8,39,21,13,4,6,26,237,3,6,14,17,7,18,7,31,5,7,66,24,13,2,25,38,10,7,7,19,33,16,84,32,8,29,8,58,69,24,14,9,13,17
22,24,18,34,16,52,7,24,6,7,4,5,13,41,15,22,5,5,22,11,39,8,34,18,29,29,10,31,295,7,48,30,5,12,15,12,22,31,5,29,6,4,275,46,10,13,12,23,14,6,30,5,22,5,7,74,10,7,25,1,24,58,5,21,14,74,157,47,34,10,6,17,11,16,10,28,15,16,19,10,76,50,11,5,29,4,12,7,34,22,3,14,20,28,6,42,2,18,17,77
10,5,3,7,11,19,23,15,4,11,62,40,7,14,2,4,35,134,42,74,13,109,11,4,9,22,9,16,8,8,25,32,9,12,48217,121,7,3,10,19,26,28,11,4,11,13,33,6,31,4,18,20,205,5,14,15,9,1245,27,15,7,2,43,22,9,11,34,7,2,11,41,16,4,34,10,41,12,11,36,29,14,22,4,29,10,15,8,6,46,35,5,24,38,22,14,14,25,10,14,16
4,5,33,21,30,19,4,41,13,15,12,19,9,6,9,18,31,11,20,29,14,11,15,1,3,87,28,1,8,1,37,317,51,17,796,6,8,9,20,11,13,305,24,13,27,14,132,5,394,6,21,21,93,12,16,13,10,26,5,8,49,32,9,8,17,8,15,7,9,15,58,33,6,6,1,26,12,24,19,20,14,24,21,8,389,11,24,5,7,13,7,13,18,11,5,10,5,74,2,15
28,19,65,3,19,145,13,7,8,25,8,8,8,92,13,9,6,37,3,8,23,7,8,23,27,14,8,14,89,19,1,5,27,27,3,1,238,43,59,7,10,3,9,8,13,9,104,17,22,26,25,6,27,9,34,17,42,24,31,16,15,19,17,11,19,21,83,10,12,8,46,2,6,14,1,14,167,6,13,10,14,37,42,27,4,9,33,14,7,5,3,13,19,5,27,25,65,6,2,16
60,15,19,37,13,36,2,37,20,20,15,19,128,4,30,27,13,48,5,9,5,13,12,11,5,3,38,57,9,17,27,10,107,4,2,64,4,24,111,100,12,13,28,33,55,13,12,25,1,72,17,31,9,16,33,11,12,10,6,3,62,6,46,5,7,17,7,13,14,12,20,5,120,2,7,24,8,48,34,8,7,35,20,15,9,19,48,15,5,25,6,6,106,10,15,458,15,16,5,94
22,18,13,8,44,37,12,7,78,6,24,26,19,7,12,35,34,1,32,362,7,7,3,2,27,23,14,20,18,59,30,211,16,3,4,6,211,19,28,9,15,8,5,15347,642,9,31,15,32,2,38,8,18,9,5,10,5,4,156,31,2,27,10,41,18,8,26,2,21,32,56,3,8,52,8,17,6,33,7,14,8,7,23,34,15,8,18,5,7,10,12,6,42,20,4,9,8,349,18,9
7,29,5,22,21,31,62,29,5,7,9,23,11,66,3,21,11,4,120,33,28,15,15,18,5,8,19,10,19,18,53,13,37,13,28,12,14,16,31,28,67,5,6,47,27,7,9,7,6,3,38,9,11,9,11,20,143,26,41,26,2,4,10,23,14,15,25,39,11,18,4,10,22,18,3,23,5,16,25,13,18,12,20,40,10,6,18,4,37,10,49,4,2,3,1,21,9,850,3,24
13,65,21,4,22,23,13,11,7,2,12,9,11,13,4,7,16,1,5,16,13,21,40,164,33,22,5,14,6,51,5,9,42,14,13,127,11,13,6,9,28,4,41,23,54,6,13,12,18,22,7,3,6,24,14,8,24,10,31,3,13,14,4,7,13,13,164,2,10,57,5,21,20,24,35,8,27,34,9,8,3,20,13,18,14,35,9,1,27,28,0,36,11,47,27,3,86,42,6,22
6,7,41,7,14,14,117,15,7,10,8,28,5,14,18,22,7,19,30,39,34,7,17,35,386,38,153,2,14,4,16,9,443,25,17,3,3,9,11,76,20,5,10,16,28,1223,8,25,18,28,4,68,14,10,0,10,10,28,9,14,8,19,47,20,18,50,4,9,16,19,7,23,30,64,25,15,8,50,15,10,9,70,151,58,136,6,11,4,33,20,16,18,32,90,16,15,35,58,2,20
1,8,19,9,6,4,10,15,8,7,15,18,20,6,17,22,6,41,4,45,10,12,29,8,10,41,29,105,3,39,10,330,19,61,14,2,112,19,7,8,5,13,5,8,16,97,12,15,49,12,11,5,14,21,1,10,22,20,104,12,49,11,13,11,2,5,275,49,13,18,15,18,1,13,12,22,20,14,3,9,18,18,12,3,8,19,21,4,13,13,30,6,12,1,3,9,2,9,10,10
9,9,15,126,5,18,4,5,6,73,50,46,11,26,41,12,9,32,19,3,21,4,82,45,8,14,227,82,28,16,3,321,4461,4,4,5,39,33,5,17,31,19,37,15,12,26,1,24,8,50,26,259,21,99,22,12,12,8,8,6,0,1,9,11,6,13,3,8,15,25,28,10,16,15,19,24,9,3,18,45,84,11,10,27,18,15,144,19,15,62,3,2,446,535,7,66,15,4,14,6
29,45,14,12,7,2,1,53,22,16,8,33,6,36,74,22,31,43,5,9,46,9,14,7,8,12,12,18,22,21,16,13,49,5,8,3,17,13,5,10,6,18,6,35,22,6,31,0,9,6,17,7,17,26,4,9,3,111,120,6,60,3,11,45,29,25,4,20,5,2,38,6,12,27,48,12,48,29,9,7,23,21,40,47,16,13,32,7,8,329,10,19,21,53,22,8,8,16,24,1
11,3,24,12,14,4,2,5,45,27,21,31,22,5,109,72,7,394,9,53,21,9,9,751,6,20,12,12,10,13,15,21,47,14,17,23,45,7,10,5,15,25,36,10,9,5,3,7,15,5,45,22,31,16,124,9,36,6,27,14,8,7,7,40,11,8,22,4,23,19,5,10,43,37,3,17,20,99,14,5,14,64,12,17,8,77,43,7,9,26,15,48,14,14,12,15,17,7,19,40
14,36,4,9,2,24,9,21,16,38,21,8,45,38,14,20,7,42,6,220,17,22,8,6,24,11,3,18,20,52,18,168,10,4,2,6,7,30,6,5,73,8,43,1,13,16,9,5,52,10,39,29,18,4,65,92,21,55,193,10,7,16,21,18,2,14,25,3,13,35,41,9,75,43,30,8,5,31,5,37,20,30,5,70,26,3,30,9,35,148,40,10,15,1,5,10,18,9,39,7
9,7,7,48,8,5,8,23,9,10,14,62,24,32,8,9,14,137,16,50,19,1,21,6,3,14,6,26,79,1,5,121,13,10,20,4,15,50,133,10,15,36,6,14,65,12,12,15,21,2,11,6,180,4,1,13,17,9,72,5,18,7,66,19,10,21,15,27,3,15,2,5,496,16,13,5,7,32,7,20,5,16,17,8,32,11,20,54,4,16,5,5,7,13,4,22,69,17,39,36
10,11,47,15,8,28,12,123,8,24,38,113,8,285,23,615,19,5,4,29,14,45,4,37,104,20,20,47,6,22,77,36,27,10,6,177,18,2,492,16,37,7,13,28,5,18,17,24,3,9,38,6,11,21,28,12,2377,81,42,13,33,15,1097,31,3,28,11,1,12,14,2,8,60,10,11,5,8,11,10,30,46,35,4,8,9725,16,133,12,4,64,5,84,40,28,8,49,2,142,10,18
21,8,13,40,41,38,27,5,14,11,14,14,9,17,22,16,11,18,6,45,12,8,19,7,9,7,21,8,48,59,8,12,43,39,4,0,17,16,15,6,113,68,19,15,8,37,7,22,6,5,3,7,5,110,31,26,8,44,5,16,10,20,4,8,19,2,54,27,17,33,14,16,19,50,134,20,30,15,82,118,18,9,7,18,5145,7,29,5,15,143,5,6,722,76,21,15,20,37,42,4
67,35,9,9,17,162,30,2,28,24,4,49,16,14,17,6,8,21,34,10,14,310,37,59,35,6,29,10,81,1,59,889,8,20,20,7,7,13,9,10,11,25,20,23,13,6,2,6,3,155,6,5,10,4,14,847,10,110,14,19,49,6,18,4,3,13,79,7,6,8,10,10,28,33,31,12,151,43,10,12,24,8,6,24,6,24,19,9,17,17,11,6,19,15,8,6,23,20,5,9
8,15,346,5,38,6,0,5,31,14,12,10,13,7,7,22,535,9,23,1,15,13,36,2,20,16,19,12,19,42,150,26,10,40,307,21,4,12,29,12,6,133,8,24,219,13,10,16,11,60,12,30,24,13,4,8,26,21,25,3,13,11,22,6,199,16,23,5,9,11,29,39,12,8,8,1090,15,32,13,33,35,14,18,17,72,214,20,18,17,23,37,14,9,12,63,7,14,51,8,299
52,19,18,10501,100,12,205,2,19,8,24,11,12,8,17,6,3,3,37,2,24,8,8,4,8,19,19,23,186,33,17,11,14,11,6,4,29,44,9,29,29,3,109,9,53,7,23,8,12,5,7,5,2,4,21,36,14,79,19,26,4,5,13,6,10,3,35,22,8,84,1,8,52,133,15,7,40,10,22,5,7,11,114,44,9,7,5,14,18,53,16,3,75,6,47,7,13,8,32,21
32,15,8,6,92,6,10,111,15,0,5,8,9,2,11,9,7,45,10,6,9,9,17,18,12,18,10,15,9,15,8,5,16,6,2,48,25,37,4,19,5,32,6,27,7,7,11,16,147,2,45,91,10,9,40,11,7,15,15,17,18,3,20,17,4,13,22,39,18,4,7,5,8,444,89,2,51,21,15,3,5,3,6,8,6,19,19,10,37,17,14,19,1,42,69,20,20,11,5,7
41,12,72,17,27,14,18,12,32,293,75,51,55,12,14,11,88,8,48,14,20,3,12,3,5,17,73,38,17,10,29,12,9,77,29,26,93,27,25,5,4,4,23,7,3,5,12,10,28,4,44,28,6,42,11,5,8,7,8,74,15,2,29,28,14,15,59,62,12,7,17,25,17,48,21,13,8,18,7,5,5,40,5,20,9,356,25,10,11,6,19,41,3,26,3,10,12,88,18,7
18,10,29,4,22,31,4,2,11,14,21,13,6,22,72,14,33,52,31,19,35,18,22,15,12,26,14,23,10,122,38,32,16,12,36,32,477,40,35,3,7,22,12,4,5,66,15,38,12,8,2,17,126,6,11,8,4,41,64,42,10,18,1,16,11,14,11,14,5,9,47,15,2,15,3,41,16,6,20,17,21,24,1,15,4,25,7,17,9,5,20,48,9,16,6,29,39,2,5,11
65,13,5,27,34,11,3,7,16,6,9,12,11,14,11,9,10,0,32,13,72,25,36,29,6,13,11,11,5,22,8,61,30,9,23,12,50,301,19,14,67,13,95,14,15,37,7,9,348,14,27,8,55,22,1,36,22,9,12,10,12,58,140,4,9,1,12,5,7,5,8,14,22,111,28,31,2,9,10,4,11,7,30,10,82,28,20,1,24,4,42,30,10,8,72,32,7,7,16,6
12,204,83,31,5,10,17,1,21,114,14,5,15,7,7,22,8,5,52,66,68,7,11,8,25,9,14,10,40,42,8,25,44,14,8,12,4,15,8,86,8,37,167,17,205,4,3,8,15,38,61,8,26,42,6,28,148,13,12,7,1542,3,6,8,16,8,18,248,19,19,34,20,21,123,14,5,17,20,15,33,6,27,21,26,25,33,15,13,25,15,37,5,9,130,6,14,14,30,7,22
51,16,23,30,10,21,10,4,28,4,22,7,9,15,28,50,4,13,31,39,5,11,14,38,6,28,21,22,12,7,7,9,77,8,29,8,9,19,39,73,13,47,25,13,4,15,14,20,10,72,4507,34,9,35,6,95,16,14,5,14,45,12,3,21,14,6,22,19,6,10,14,6,11,14,9,26,13,18,8,45,7,56,15,7,6,14,37,6,6,20,40,2,43,264,8,10,12,10,17,19
12,6,13,130,24,29,43,6,9,14,6,4,74,17,10,72,7,15,30,64,15,24,57,2,1,12,19,34,7,31,16,3,13,10,9,21,11,14,3,6,8,37,21,16,16,7,22,14,5,30,5,7,5,17,19,5,33,30,24,9,10,21,9,9,10,27,925,78,29,63,199,25,18,96,5,8,21,9,38,26,9,31,23,9,46,23,6,80,118,36,56,41,7,6,7,23,10,69,2,10
32,29,6,44,15,10,27,20,17,25,5,16,4,21,30,104,11,6,22,12,30,30,38,9,30,1,5,11,6,4,5,12,11,35,12,2,166,6,4,63,18,10,15,10,24,21,10,1,26,70,8,50,56,48,7,1,45,20,2,4,7,7,7,128,55,16,11,21,78,37,4,30,3,146,5,3,12,4,12,9,16,16,10,9,24,3,16,12,4,13,50,47,13,18,5,4,115,162,311,10
9,17,20,6,15,4,24,6,3,14,12,11,9,65,15,5,1481,97,8,5,2,40,19,9,23,32,31,11,2,9,11,4,5,11,17,14,5,39,19,10,23,4,9,14,23,239,20,1,27,9,4,5,21,9,6,15,8,188,16,25,10,10,44,27,14,60,4,22,5,247,12,2,19,16,10,34,34,56,30,29,10,53,16,5,12,13,8,7,25,3,5,24,48,41,24,22,17,95,9,10
