,Max,InitialPop,Sampling,PCREfficiency,PolymeraseError
2452,0.00014522459581197824,27855,0.001,0.9,1e-7
2453,0.0001421510809292528,27855,0.001,0.9,1e-7
2454,0.00013249172522695674,27855,0.001,0.9,1e-7
2455,0.00013770840919356784,27855,0.001,0.9,1e-7
2456,0.00014828265578358834,27855,0.001,0.9,1e-7
2457,0.00021878526824988014,27855,0.001,0.9,1e-7
2458,0.00023989605914485405,27855,0.001,0.9,1e-7
2459,0.0001333940198114645,27855,0.001,0.9,1e-7
2460,0.00013568610163928208,27855,0.001,0.9,1e-7
2461,0.0001481248063901636,27855,0.001,0.9,1e-7
2462,0.00014120571670536982,27855,0.001,0.9,1e-7
2463,0.0001451441761034133,27855,0.001,0.9,1e-7
2464,0.000142686193540488,27855,0.001,0.9,1e-7
2465,0.00014973426576724315,27855,0.001,0.9,1e-7
2466,0.00014830011427331255,27855,0.001,0.9,1e-7
2467,0.00013947017231515413,27855,0.001,0.9,1e-7
2468,0.00014608921609546822,27855,0.001,0.9,1e-7
2469,0.00013963842486949522,27855,0.001,0.9,1e-7
2470,0.00013938373633924205,27855,0.001,0.9,1e-7
2471,0.00013046175471131456,27855,0.001,0.9,1e-7
2472,0.00025197655713366586,27855,0.001,0.9,1e-7
2473,0.00024559035574208554,27855,0.001,0.9,1e-7
2474,0.00013570448823186702,27855,0.001,0.9,1e-7
2475,0.00014841857582803251,27855,0.001,0.9,1e-7
2476,0.00014788457410727903,27855,0.001,0.9,1e-7
2477,0.00013242086134079492,27855,0.001,0.9,1e-7
2478,0.00014202574941207428,27855,0.001,0.9,1e-7
2479,0.0001229919866720918,27855,0.001,0.9,1e-7
2480,0.00015126237640532557,27855,0.001,0.9,1e-7
2481,0.0001387520697892129,27855,0.001,0.9,1e-7
2482,0.00013340505408104418,27855,0.001,0.9,1e-7
2483,0.00013609779590616423,27855,0.001,0.9,1e-7
2484,0.0002356373673104614,27855,0.001,0.9,1e-7
2485,0.00013475343049396504,27855,0.001,0.9,1e-7
2486,0.0001455488493207469,27855,0.001,0.9,1e-7
2487,0.0001534281586579141,27855,0.001,0.9,1e-7
2488,0.00013696542024963768,27855,0.001,0.9,1e-7
2489,0.00015879810927637216,27855,0.001,0.9,1e-7
2490,0.0001345997953433886,27855,0.001,0.9,1e-7
2491,0.0001508938874190209,27855,0.001,0.9,1e-7
2492,0.00014111885147496074,27855,0.001,0.9,1e-7
2493,0.00015866172248581007,27855,0.001,0.9,1e-7
2494,0.0001343806353536765,27855,0.001,0.9,1e-7
2495,0.00015330709236814825,27855,0.001,0.9,1e-7
2496,0.00023495632571858926,27855,0.001,0.9,1e-7
2497,0.00013709501135071507,27855,0.001,0.9,1e-7
2498,0.00013075580317324761,27855,0.001,0.9,1e-7
2499,0.00014424145623904454,27855,0.001,0.9,1e-7
2500,0.002182389616562145,278,0.0005,0.8,1e-7
2501,0.003637237717184516,278,0.0005,0.8,1e-7
2502,0.002577298241798941,278,0.0005,0.8,1e-7
2503,0.0004562650743128775,278,0.0005,0.8,1e-7
2504,0.0003399256312753945,278,0.0005,0.8,1e-7
2505,0.00046074254582248816,278,0.0005,0.8,1e-7
2506,0.0002845149745063864,278,0.0005,0.8,1e-7
2507,0.0003948263809052672,278,0.0005,0.8,1e-7
2508,0.0003834700306262514,278,0.0005,0.8,1e-7
2509,0.0002613355560083512,278,0.0005,0.8,1e-7
2510,0.0016829300719625124,278,0.0005,0.8,1e-7
2511,0.0029696650756294487,278,0.0005,0.8,1e-7
2512,0.001740715882865972,278,0.0005,0.8,1e-7
2513,0.002643771525835435,278,0.0005,0.8,1e-7
2514,0.00057877698812514,278,0.0005,0.8,1e-7
2515,0.0007438011213272299,278,0.0005,0.8,1e-7
2516,0.001804414153584252,278,0.0005,0.8,1e-7
2517,0.002620760625663953,278,0.0005,0.8,1e-7
2518,0.0024681765028391634,278,0.0005,0.8,1e-7
2519,0.0001613746625917912,278,0.0005,0.8,1e-7
2520,0.0022205075420937367,278,0.0005,0.8,1e-7
2521,0.0012816222699034432,278,0.0005,0.8,1e-7
2522,0.003655359155871666,278,0.0005,0.8,1e-7
2523,0.0009935061530832853,278,0.0005,0.8,1e-7
2524,0.0023965454372193973,278,0.0005,0.8,1e-7
2525,0.00253075734036858,278,0.0005,0.8,1e-7
2526,0.0019347161773854557,278,0.0005,0.8,1e-7
2527,0.002867798362976012,278,0.0005,0.8,1e-7
2528,0.0023906708546830276,278,0.0005,0.8,1e-7
2529,0.0028249234979760727,278,0.0005,0.8,1e-7
2530,0.0012886653122788825,278,0.0005,0.8,1e-7
2531,0.002600450568581489,278,0.0005,0.8,1e-7
2532,0.0023916930722314386,278,0.0005,0.8,1e-7
2533,0.004695437047931682,278,0.0005,0.8,1e-7
2534,0.0028184510651406347,278,0.0005,0.8,1e-7
2535,0.0010757241193765825,278,0.0005,0.8,1e-7
2536,0.00034561007622851026,278,0.0005,0.8,1e-7
2537,0.001905887323925807,278,0.0005,0.8,1e-7
2538,0.002779835734794119,278,0.0005,0.8,1e-7
2539,0.0026578387300338823,278,0.0005,0.8,1e-7
2540,0.0002374922613400951,278,0.0005,0.8,1e-7
2541,0.0002233149781888502,278,0.0005,0.8,1e-7
2542,0.00020681978432923926,278,0.0005,0.8,1e-7
2543,0.0007397120089589406,278,0.0005,0.8,1e-7
2544,0.0024043717600859844,278,0.0005,0.8,1e-7
2545,0.0011876446099872253,278,0.0005,0.8,1e-7
2546,0.0022630733423655417,278,0.0005,0.8,1e-7
2547,0.0022912585177199485,278,0.0005,0.8,1e-7
2548,0.0019272359773183927,278,0.0005,0.8,1e-7
2549,0.00025449081677843304,278,0.0005,0.8,1e-7
2550,0.0028476591595280884,278,0.0005,0.8,1e-7
2551,0.00030018988684830353,278,0.0005,0.8,1e-7
2552,0.00018034426999765472,278,0.0005,0.8,1e-7
2553,0.00019105059414551887,278,0.0005,0.8,1e-7
2554,0.0005048869998212719,278,0.0005,0.8,1e-7
2555,7.185777476236074e-05,278,0.0005,0.8,1e-7
2556,0.00014737766740850874,278,0.0005,0.8,1e-7
2557,0.002438040649665211,278,0.0005,0.8,1e-7
2558,0.00024827430261658195,278,0.0005,0.8,1e-7
2559,0.002800527080642944,278,0.0005,0.8,1e-7
2560,0.0001352379877132468,278,0.0005,0.8,1e-7
2561,0.00174911552441107,278,0.0005,0.8,1e-7
2562,0.0001236231533312268,278,0.0005,0.8,1e-7
2563,0.00021742821261321884,278,0.0005,0.8,1e-7
2564,8.8539742783588e-05,278,0.0005,0.8,1e-7
2565,0.0014886804610332286,278,0.0005,0.8,1e-7
2566,0.00392034254974716,278,0.0005,0.8,1e-7
2567,0.0020861259995819193,278,0.0005,0.8,1e-7
2568,0.00024050287779845328,278,0.0005,0.8,1e-7
2569,0.0026198961190455673,278,0.0005,0.8,1e-7
2570,0.00014678883067918298,278,0.0005,0.8,1e-7
2571,0.00024205468375813072,278,0.0005,0.8,1e-7
2572,0.002328810509992744,278,0.0005,0.8,1e-7
2573,0.002529832113927592,278,0.0005,0.8,1e-7
2574,0.0026886594131997833,278,0.0005,0.8,1e-7
2575,0.0025171245375962777,278,0.0005,0.8,1e-7
2576,0.0007269635294869426,278,0.0005,0.8,1e-7
2577,0.00019013180927430709,278,0.0005,0.8,1e-7
2578,0.0018033359018248052,278,0.0005,0.8,1e-7
2579,0.005676023097391012,278,0.0005,0.8,1e-7
2580,0.0019408914366874119,278,0.0005,0.8,1e-7
2581,0.0020250094482618434,278,0.0005,0.8,1e-7
2582,0.0010517773811631083,278,0.0005,0.8,1e-7
2583,4.615312553956919e-05,278,0.0005,0.8,1e-7
2584,0.001308943935048043,278,0.0005,0.8,1e-7
2585,0.0002711340637647833,278,0.0005,0.8,1e-7
2586,0.0025781301781144456,278,0.0005,0.8,1e-7
2587,0.00020899625908979013,278,0.0005,0.8,1e-7
2588,0.0026214960888452763,278,0.0005,0.8,1e-7
2589,0.00023426704630786848,278,0.0005,0.8,1e-7
2590,0.0029050790576687813,278,0.0005,0.8,1e-7
2591,0.00011875328855736792,278,0.0005,0.8,1e-7
2592,0.00012423687331460055,278,0.0005,0.8,1e-7
2593,0.00020695808527321788,278,0.0005,0.8,1e-7
2594,0.0014919228222278053,278,0.0005,0.8,1e-7
2595,0.000551574797117511,278,0.0005,0.8,1e-7
2596,0.0010840789354253217,278,0.0005,0.8,1e-7
2597,0.0015387232702649596,278,0.0005,0.8,1e-7
2598,0.0003370392805207548,278,0.0005,0.8,1e-7
2599,0.0020996327380335537,278,0.0005,0.8,1e-7
2600,0.0005614127281452853,13927,0.0005,0.9,1e-6
2601,0.0006140322003028609,13927,0.0005,0.9,1e-6
2602,0.0005866840876890982,13927,0.0005,0.9,1e-6
2603,0.0005863390730891114,13927,0.0005,0.9,1e-6
2604,0.0006034425581285247,13927,0.0005,0.9,1e-6
2605,0.0005939788167124542,13927,0.0005,0.9,1e-6
2606,0.0006229354879311575,13927,0.0005,0.9,1e-6
2607,0.0005746379080976943,13927,0.0005,0.9,1e-6
2608,0.0005761040208972526,13927,0.0005,0.9,1e-6
2609,0.000626920783111564,13927,0.0005,0.9,1e-6
2610,0.0005658037465169072,13927,0.0005,0.9,1e-6
2611,0.0005998086990442973,13927,0.0005,0.9,1e-6
2612,0.0006115066007765456,13927,0.0005,0.9,1e-6
2613,0.001083988851310634,13927,0.0005,0.9,1e-6
2614,0.0005698192197662532,13927,0.0005,0.9,1e-6
2615,0.0005566665085299799,13927,0.0005,0.9,1e-6
2616,0.000578738472356278,13927,0.0005,0.9,1e-6
2617,0.0010670864881468572,13927,0.0005,0.9,1e-6
2618,0.0006181158147918627,13927,0.0005,0.9,1e-6
2619,0.0008514508917413698,13927,0.0005,0.9,1e-6
2620,0.0005893831368220953,13927,0.0005,0.9,1e-6
2621,0.0005917963599276221,13927,0.0005,0.9,1e-6
2622,0.0005511419071242212,13927,0.0005,0.9,1e-6
2623,0.000570582410106653,13927,0.0005,0.9,1e-6
2624,0.0005841004903500216,13927,0.0005,0.9,1e-6
2625,0.0005984569366068644,13927,0.0005,0.9,1e-6
2626,0.0009951194454105763,13927,0.0005,0.9,1e-6
2627,0.0005882301616134414,13927,0.0005,0.9,1e-6
2628,0.0005675224704211825,13927,0.0005,0.9,1e-6
2629,0.0006111935793787699,13927,0.0005,0.9,1e-6
2630,0.0006040449890411637,13927,0.0005,0.9,1e-6
2631,0.0008031202753094035,13927,0.0005,0.9,1e-6
2632,0.0009319257524689037,13927,0.0005,0.9,1e-6
2633,0.0006038182985600737,13927,0.0005,0.9,1e-6
2634,0.0005983224444278852,13927,0.0005,0.9,1e-6
2635,0.0005980975936872621,13927,0.0005,0.9,1e-6
2636,0.0005611976798260964,13927,0.0005,0.9,1e-6
2637,0.0006270583472961075,13927,0.0005,0.9,1e-6
2638,0.0005544938603075426,13927,0.0005,0.9,1e-6
2639,0.0006164971540592446,13927,0.0005,0.9,1e-6
2640,0.0007751977518370637,13927,0.0005,0.9,1e-6
2641,0.0005631804909149822,13927,0.0005,0.9,1e-6
2642,0.0010000464048502042,13927,0.0005,0.9,1e-6
2643,0.0010708083946932361,13927,0.0005,0.9,1e-6
2644,0.0007020265266602138,13927,0.0005,0.9,1e-6
2645,0.0009450993572961884,13927,0.0005,0.9,1e-6
2646,0.0008317355631997209,13927,0.0005,0.9,1e-6
2647,0.0005841444205720784,13927,0.0005,0.9,1e-6
2648,0.0008629450957754204,13927,0.0005,0.9,1e-6
2649,0.0006034761914030899,13927,0.0005,0.9,1e-6
2650,0.0010138979466117297,13927,0.0005,0.9,1e-6
2651,0.0006217566795285158,13927,0.0005,0.9,1e-6
2652,0.0005841373449201289,13927,0.0005,0.9,1e-6
2653,0.0008482854987801623,13927,0.0005,0.9,1e-6
2654,0.0005828498755418278,13927,0.0005,0.9,1e-6
2655,0.0005642841101853495,13927,0.0005,0.9,1e-6
2656,0.0005973118953180015,13927,0.0005,0.9,1e-6
2657,0.0006009839740602997,13927,0.0005,0.9,1e-6
2658,0.0008495038723467337,13927,0.0005,0.9,1e-6
2659,0.0006132457638952207,13927,0.0005,0.9,1e-6
2660,0.0005816772150815214,13927,0.0005,0.9,1e-6
2661,0.0009269721547865871,13927,0.0005,0.9,1e-6
2662,0.0005795763615717868,13927,0.0005,0.9,1e-6
2663,0.0008738661975515507,13927,0.0005,0.9,1e-6
2664,0.0006267474860940219,13927,0.0005,0.9,1e-6
2665,0.0005725612663887315,13927,0.0005,0.9,1e-6
2666,0.0006111867568668332,13927,0.0005,0.9,1e-6
2667,0.0005932494579794399,13927,0.0005,0.9,1e-6
2668,0.000592374915332215,13927,0.0005,0.9,1e-6
2669,0.0005839042875558851,13927,0.0005,0.9,1e-6
2670,0.0010183767828882242,13927,0.0005,0.9,1e-6
2671,0.0005840177990480547,13927,0.0005,0.9,1e-6
2672,0.0005653101597753588,13927,0.0005,0.9,1e-6
2673,0.0005943443991655205,13927,0.0005,0.9,1e-6
2674,0.0005735148778647049,13927,0.0005,0.9,1e-6
2675,0.0010011852005841618,13927,0.0005,0.9,1e-6
2676,0.0008596853791001037,13927,0.0005,0.9,1e-6
2677,0.0005663765655589712,13927,0.0005,0.9,1e-6
2678,0.0007135908991347978,13927,0.0005,0.9,1e-6
2679,0.0010827542041935876,13927,0.0005,0.9,1e-6
2680,0.0005901570077201225,13927,0.0005,0.9,1e-6
2681,0.0008978345344775795,13927,0.0005,0.9,1e-6
2682,0.0006359980389133971,13927,0.0005,0.9,1e-6
2683,0.000610619077384766,13927,0.0005,0.9,1e-6
2684,0.0005936199794001091,13927,0.0005,0.9,1e-6
2685,0.0005662412974590078,13927,0.0005,0.9,1e-6
2686,0.0005886524350195528,13927,0.0005,0.9,1e-6
2687,0.0008989758213595446,13927,0.0005,0.9,1e-6
2688,0.0005796382009807001,13927,0.0005,0.9,1e-6
2689,0.0010133237073482058,13927,0.0005,0.9,1e-6
2690,0.0005629041158660878,13927,0.0005,0.9,1e-6
2691,0.0008523391402382251,13927,0.0005,0.9,1e-6
2692,0.0011228983919655655,13927,0.0005,0.9,1e-6
2693,0.0010665352614828364,13927,0.0005,0.9,1e-6
2694,0.0008882130887458808,13927,0.0005,0.9,1e-6
2695,0.0005823199643970023,13927,0.0005,0.9,1e-6
2696,0.0009145435656084875,13927,0.0005,0.9,1e-6
2697,0.0005692298096604157,13927,0.0005,0.9,1e-6
2698,0.0005784436955270743,13927,0.0005,0.9,1e-6
2699,0.0006194020542309602,13927,0.0005,0.9,1e-6
2700,0.002618588902451513,65710,0.00025,0.9,1e-6
2701,0.003219452886923231,65710,0.00025,0.9,1e-6
2702,0.002214198868530242,65710,0.00025,0.9,1e-6
2703,0.003292984077636942,65710,0.00025,0.9,1e-6
2704,0.0032595342544608193,65710,0.00025,0.9,1e-6
2705,0.0029435845125211813,65710,0.00025,0.9,1e-6
2706,0.0023884199759590836,65710,0.00025,0.9,1e-6
2707,0.002002116059972086,65710,0.00025,0.9,1e-6
2708,0.0026674137689662657,65710,0.00025,0.9,1e-6
2709,0.002650474359183806,65710,0.00025,0.9,1e-6
2710,0.0028607517620380623,65710,0.00025,0.9,1e-6
2711,0.0021421489488818507,65710,0.00025,0.9,1e-6
2712,0.002439504108989703,65710,0.00025,0.9,1e-6
2713,0.002913521136052321,65710,0.00025,0.9,1e-6
2714,0.0012796606390168097,65710,0.00025,0.9,1e-6
2715,0.0019068179791820513,65710,0.00025,0.9,1e-6
2716,0.0014478072836217387,65710,0.00025,0.9,1e-6
2717,0.0026232882499795263,65710,0.00025,0.9,1e-6
2718,0.002996387876018672,65710,0.00025,0.9,1e-6
2719,0.0031431276907535203,65710,0.00025,0.9,1e-6
2720,0.0029429080291570636,65710,0.00025,0.9,1e-6
2721,0.00283950625834105,65710,0.00025,0.9,1e-6
2722,0.0027271708874265746,65710,0.00025,0.9,1e-6
2723,0.001676159763957638,65710,0.00025,0.9,1e-6
2724,0.002947469464508791,65710,0.00025,0.9,1e-6
2725,0.001658221756756466,65710,0.00025,0.9,1e-6
2726,0.002918159496764268,65710,0.00025,0.9,1e-6
2727,0.002390600501408939,65710,0.00025,0.9,1e-6
2728,0.0028460546438411802,65710,0.00025,0.9,1e-6
2729,0.0034224473534393974,65710,0.00025,0.9,1e-6
2730,0.0032281791765999862,65710,0.00025,0.9,1e-6
2731,0.00291789327245377,65710,0.00025,0.9,1e-6
2732,0.003179119575297332,65710,0.00025,0.9,1e-6
2733,0.0027369105948507107,65710,0.00025,0.9,1e-6
2734,0.0030836770689109385,65710,0.00025,0.9,1e-6
2735,0.0025598700493995865,65710,0.00025,0.9,1e-6
2736,0.00333819526391435,65710,0.00025,0.9,1e-6
2737,0.0031305331382750125,65710,0.00025,0.9,1e-6
2738,0.0030599326840089636,65710,0.00025,0.9,1e-6
2739,0.002804331858295772,65710,0.00025,0.9,1e-6
2740,0.002617504930642571,65710,0.00025,0.9,1e-6
2741,0.0026835994152132107,65710,0.00025,0.9,1e-6
2742,0.002972752439179186,65710,0.00025,0.9,1e-6
2743,0.0027875148315616312,65710,0.00025,0.9,1e-6
2744,0.003332571139323601,65710,0.00025,0.9,1e-6
2745,0.003100201878557972,65710,0.00025,0.9,1e-6
2746,0.0032096442188362015,65710,0.00025,0.9,1e-6
2747,0.0015667984153429687,65710,0.00025,0.9,1e-6
2748,0.0028784592355211697,65710,0.00025,0.9,1e-6
2749,0.002422540068353504,65710,0.00025,0.9,1e-6
2750,0.0024203172074298155,65710,0.00025,0.9,1e-6
2751,0.002341580668584885,65710,0.00025,0.9,1e-6
2752,0.0025673539018539514,65710,0.00025,0.9,1e-6
2753,0.003079617791586667,65710,0.00025,0.9,1e-6
2754,0.003112713689713632,65710,0.00025,0.9,1e-6
2755,0.0033072071145562086,65710,0.00025,0.9,1e-6
2756,0.0015819360205330578,65710,0.00025,0.9,1e-6
2757,0.003621095219372814,65710,0.00025,0.9,1e-6
2758,0.002748299135987393,65710,0.00025,0.9,1e-6
2759,0.0027875074878348123,65710,0.00025,0.9,1e-6
2760,0.002414474662088359,65710,0.00025,0.9,1e-6
2761,0.003076219242673265,65710,0.00025,0.9,1e-6
2762,0.0028582205230906566,65710,0.00025,0.9,1e-6
2763,0.0030787705261239333,65710,0.00025,0.9,1e-6
2764,0.0021364152565682658,65710,0.00025,0.9,1e-6
2765,0.0032502666431250718,65710,0.00025,0.9,1e-6
2766,0.0026910243443901746,65710,0.00025,0.9,1e-6
2767,0.0030254707514101916,65710,0.00025,0.9,1e-6
2768,0.0009147143178114817,65710,0.00025,0.9,1e-6
2769,0.002906031386368991,65710,0.00025,0.9,1e-6
2770,0.0021120694813547658,65710,0.00025,0.9,1e-6
2771,0.0031329461543985315,65710,0.00025,0.9,1e-6
2772,0.0029508055839527207,65710,0.00025,0.9,1e-6
2773,0.003192809935295824,65710,0.00025,0.9,1e-6
2774,0.0032887853551187987,65710,0.00025,0.9,1e-6
2775,0.002972308881032572,65710,0.00025,0.9,1e-6
2776,0.003008833536449093,65710,0.00025,0.9,1e-6
2777,0.002940935738388071,65710,0.00025,0.9,1e-6
2778,0.002912568231070424,65710,0.00025,0.9,1e-6
2779,0.003114009957245553,65710,0.00025,0.9,1e-6
2780,0.0024073993466851617,65710,0.00025,0.9,1e-6
2781,0.0029041121101730234,65710,0.00025,0.9,1e-6
2782,0.0031301985259439636,65710,0.00025,0.9,1e-6
2783,0.0026954297319517076,65710,0.00025,0.9,1e-6
2784,0.0029764132249520997,65710,0.00025,0.9,1e-6
2785,0.0030271683055418364,65710,0.00025,0.9,1e-6
2786,0.0018944760630771615,65710,0.00025,0.9,1e-6
2787,0.0026078238381250364,65710,0.00025,0.9,1e-6
2788,0.003205279312870253,65710,0.00025,0.9,1e-6
2789,0.003162350362244663,65710,0.00025,0.9,1e-6
2790,0.0027966230008879146,65710,0.00025,0.9,1e-6
2791,0.0028775773209082996,65710,0.00025,0.9,1e-6
2792,0.00318653084395304,65710,0.00025,0.9,1e-6
2793,0.0006509462882176405,65710,0.00025,0.9,1e-6
2794,0.002632145740765255,65710,0.00025,0.9,1e-6
2795,0.0031551366285509615,65710,0.00025,0.9,1e-6
2796,0.003135961293255511,65710,0.00025,0.9,1e-6
2797,0.0032507821639631545,65710,0.00025,0.9,1e-6
2798,0.001302688328630966,65710,0.00025,0.9,1e-6
2799,0.003093368224167858,65710,0.00025,0.9,1e-6
2800,0.00020741950571576766,65710,0.001,0.9,1e-7
2801,0.00023483133270212422,65710,0.001,0.9,1e-7
2802,0.0002040787530673102,65710,0.001,0.9,1e-7
2803,0.00019847847327695748,65710,0.001,0.9,1e-7
2804,0.00020401746179800855,65710,0.001,0.9,1e-7
2805,0.000216137968850206,65710,0.001,0.9,1e-7
2806,0.00021553832859673246,65710,0.001,0.9,1e-7
2807,0.00020921927795561004,65710,0.001,0.9,1e-7
2808,0.00019592043087042317,65710,0.001,0.9,1e-7
2809,0.00019767218045067228,65710,0.001,0.9,1e-7
2810,0.0001858429365600388,65710,0.001,0.9,1e-7
2811,0.00020439847000647694,65710,0.001,0.9,1e-7
2812,0.0001247610580624738,65710,0.001,0.9,1e-7
2813,0.00022302989089630803,65710,0.001,0.9,1e-7
2814,0.0002025421283893262,65710,0.001,0.9,1e-7
2815,0.00019491513300809403,65710,0.001,0.9,1e-7
2816,0.0002170717666181243,65710,0.001,0.9,1e-7
2817,0.0002214142224228233,65710,0.001,0.9,1e-7
2818,0.00021113678314590816,65710,0.001,0.9,1e-7
2819,0.00021023085051723818,65710,0.001,0.9,1e-7
2820,0.00022815714246417708,65710,0.001,0.9,1e-7
2821,0.00022914660061787662,65710,0.001,0.9,1e-7
2822,0.00021202346327181586,65710,0.001,0.9,1e-7
2823,0.00022218874386610793,65710,0.001,0.9,1e-7
2824,0.00021587529622043984,65710,0.001,0.9,1e-7
2825,0.0002225945878302087,65710,0.001,0.9,1e-7
2826,0.00022650174471033934,65710,0.001,0.9,1e-7
2827,0.0002185919492469238,65710,0.001,0.9,1e-7
2828,0.0002282718605483716,65710,0.001,0.9,1e-7
2829,0.00020438395900820348,65710,0.001,0.9,1e-7
2830,0.0001964983269916648,65710,0.001,0.9,1e-7
2831,0.00021664857906065108,65710,0.001,0.9,1e-7
2832,0.0001915887384833245,65710,0.001,0.9,1e-7
2833,0.0002242523412690539,65710,0.001,0.9,1e-7
2834,0.00022164751116160228,65710,0.001,0.9,1e-7
2835,0.00021691432494282128,65710,0.001,0.9,1e-7
2836,0.00021573482009204663,65710,0.001,0.9,1e-7
2837,0.00022935423783571008,65710,0.001,0.9,1e-7
2838,0.00020701869095087914,65710,0.001,0.9,1e-7
2839,0.0002042912688772292,65710,0.001,0.9,1e-7
2840,0.0001597199970659644,65710,0.001,0.9,1e-7
2841,0.00018572258595210648,65710,0.001,0.9,1e-7
2842,0.00020981414265887593,65710,0.001,0.9,1e-7
2843,0.0002131485244921122,65710,0.001,0.9,1e-7
2844,0.00018548870224000574,65710,0.001,0.9,1e-7
2845,0.00021650697108511268,65710,0.001,0.9,1e-7
2846,0.00021321327105429516,65710,0.001,0.9,1e-7
2847,0.00020177725634169515,65710,0.001,0.9,1e-7
2848,0.00021539804174158992,65710,0.001,0.9,1e-7
2849,0.00021004195536100995,65710,0.001,0.9,1e-7
2850,0.00021488361204391896,65710,0.001,0.9,1e-7
2851,0.0002130367414794219,65710,0.001,0.9,1e-7
2852,0.00025210320417163955,65710,0.001,0.9,1e-7
2853,0.00021406859753376196,65710,0.001,0.9,1e-7
2854,0.000225187883946399,65710,0.001,0.9,1e-7
2855,0.000197436800387162,65710,0.001,0.9,1e-7
2856,0.00019604490035587008,65710,0.001,0.9,1e-7
2857,0.00019992858610009523,65710,0.001,0.9,1e-7
2858,0.0001932815605933002,65710,0.001,0.9,1e-7
2859,0.00036204359977782337,65710,0.001,0.9,1e-7
2860,0.0002152257797451625,65710,0.001,0.9,1e-7
2861,0.00016604478446305673,65710,0.001,0.9,1e-7
2862,0.00021783710582509724,65710,0.001,0.9,1e-7
2863,0.00020527602886856447,65710,0.001,0.9,1e-7
2864,0.00019760664068144764,65710,0.001,0.9,1e-7
2865,0.00019404353977091508,65710,0.001,0.9,1e-7
2866,0.00018043020153577977,65710,0.001,0.9,1e-7
2867,0.0002015895168153037,65710,0.001,0.9,1e-7
2868,0.00019835951647641315,65710,0.001,0.9,1e-7
2869,0.00021844699851620452,65710,0.001,0.9,1e-7
2870,0.00021752028283159407,65710,0.001,0.9,1e-7
2871,0.000210739393786168,65710,0.001,0.9,1e-7
2872,0.00021677084559508327,65710,0.001,0.9,1e-7
2873,0.00038786218029264577,65710,0.001,0.9,1e-7
2874,0.00020170610717253206,65710,0.001,0.9,1e-7
2875,0.0003515137565279664,65710,0.001,0.9,1e-7
2876,0.0001884527801218808,65710,0.001,0.9,1e-7
2877,0.0002167465985151084,65710,0.001,0.9,1e-7
2878,0.00022509822823168585,65710,0.001,0.9,1e-7
2879,0.00021018706100149116,65710,0.001,0.9,1e-7
2880,0.00020331247907701166,65710,0.001,0.9,1e-7
2881,0.00022586372344526976,65710,0.001,0.9,1e-7
2882,0.00021106673831523497,65710,0.001,0.9,1e-7
2883,0.00022712300171368532,65710,0.001,0.9,1e-7
2884,0.0001884874401182659,65710,0.001,0.9,1e-7
2885,0.00019527477473213215,65710,0.001,0.9,1e-7
2886,0.00018454029412556447,65710,0.001,0.9,1e-7
2887,0.00019934658516419112,65710,0.001,0.9,1e-7
2888,0.0002247459187865927,65710,0.001,0.9,1e-7
2889,0.00022004799386561523,65710,0.001,0.9,1e-7
2890,0.00021673805906078926,65710,0.001,0.9,1e-7
2891,0.00019362915462530273,65710,0.001,0.9,1e-7
2892,0.00021746513912324094,65710,0.001,0.9,1e-7
2893,0.00022747489043136398,65710,0.001,0.9,1e-7
2894,0.0002162661889379036,65710,0.001,0.9,1e-7
2895,0.00020184236282451822,65710,0.001,0.9,1e-7
2896,0.00021177475707203364,65710,0.001,0.9,1e-7
2897,0.0002158533397799486,65710,0.001,0.9,1e-7
2898,0.0002012485263038312,65710,0.001,0.9,1e-7
2899,0.00022543351717787126,65710,0.001,0.9,1e-7
2900,0.0009840534799200476,27855,0.0005,0.8,1e-6
2901,0.000987991773580735,27855,0.0005,0.8,1e-6
2902,0.0009092603602323,27855,0.0005,0.8,1e-6
2903,0.0009057101528711468,27855,0.0005,0.8,1e-6
2904,0.0010379074925628688,27855,0.0005,0.8,1e-6
2905,0.0009565443320713379,27855,0.0005,0.8,1e-6
2906,0.0009555241446592543,27855,0.0005,0.8,1e-6
2907,0.0010298631736118643,27855,0.0005,0.8,1e-6
2908,0.000948574091403131,27855,0.0005,0.8,1e-6
2909,0.0009668981180775302,27855,0.0005,0.8,1e-6
2910,0.0009209489210955781,27855,0.0005,0.8,1e-6
2911,0.0009393724546159047,27855,0.0005,0.8,1e-6
2912,0.0009618938335670982,27855,0.0005,0.8,1e-6
2913,0.0012727441111175563,27855,0.0005,0.8,1e-6
2914,0.0009834434185677487,27855,0.0005,0.8,1e-6
2915,0.0009059689932400344,27855,0.0005,0.8,1e-6
2916,0.0010752091886869477,27855,0.0005,0.8,1e-6
2917,0.0011025644756012145,27855,0.0005,0.8,1e-6
2918,0.0009807911425869912,27855,0.0005,0.8,1e-6
2919,0.0008845558179902367,27855,0.0005,0.8,1e-6
2920,0.0018353656657248954,27855,0.0005,0.8,1e-6
2921,0.0009108512614155569,27855,0.0005,0.8,1e-6
2922,0.000980942284234357,27855,0.0005,0.8,1e-6
2923,0.001134908353661165,27855,0.0005,0.8,1e-6
2924,0.000977454151961365,27855,0.0005,0.8,1e-6
2925,0.0008798160436266238,27855,0.0005,0.8,1e-6
2926,0.0009390076375462774,27855,0.0005,0.8,1e-6
2927,0.0011110896537895637,27855,0.0005,0.8,1e-6
