1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100
31,30,7,62,5,9,26,54,4,2,642,4,1,9,5,8,2,7,84,19,15,96,12,8,70,14,8,14,6,7,5,55,11,256,24,8883,13,9,6,5,29,10,8,5,11,11,14,21,11,4,8,32,18,12,4,14,73,12,14,18,4,6,9,8,14,6,16,21,10,66,68,14,11,4,7,10,2,5,54,20,22,2,15,5,13,6,26,59,5,3,13,23,5,2,11,4,19,21,1,2
20,18,10,4,3,4,10,12,10,21,13,21,13,10,1,10,109,3,70,11,49,31,57,8,3,37,20,3,10,15,15,8,4,3,3,11,28,3,40,5,12,15,4,16,9,21,49,4,73,13,12,5,19,4,22,16,10,5,63,9,61,68,109,1,41,32,35,12,4190,5,3,111,28,34,9,7,34,13,6,10156,398,18,9,4,43,41,10,28,12,7,10,6,4,38,13,42,13,76,6,51
3,21,41,14,23,27,109,13,132,9,4,131,28,10,3,20,8,20,110,4,38,9,4,15,23,18,8,4,120,4,36,16,79,5,13,16,213,22,26,76,7,16,9,8,17,72,11,194,39,8,19,2,40,14,3,64,7,31,14,35,56,19,20,58,8,15,12,4,19,9,46,11,10,17,6,9,13,8,11,19,8,2,3,147,3,3,8,24,21,8,95,56,3,21,14,4,1,8,1,7
2,3,22,8,12,5,1688,57,6,18,7,15,15,30,27,10,31,40,15,27,76,5,11,16,13,5,2,3,49,31,62,57,16,32,6,20,0,8,45,7,4,21,31,9,2,10,4,3,10,6,5,19,4673,20,20,1,15,67,13,21,4,7,5,9,6,25,6,8,7,9,6,6,4,4,8,10,4,2,22,5,5,3,14,11,5,9,10,9,45,3,249,12,622,7,6,12,12,2,5510,28
27,4,15,7,16,14,11,3,17,104,13,4,36,6,12,13,3,5,10,14,24,3,22,155,9,5,13,36,34,30,12,56,5,15,25,6,2,6,0,39,19,4,8,4,11,22,50,6,7,12,18,62,13,0,9,14,8,23,4,19,10,5,21,15,3,11,7,16,50,19,8,12,4,14,49,106,9,43,12,41,16,2,11,9,15,112,3,24,32,30,15,20,15,6,7,7,6,10,7,16
19,69,4740,10,27,4,25,10,53,9,3,5,223,5,11,5,48,17,28,98,1,76,6,63,7,23,1,15,10,23,12,2,12,7,42,21,10,5,13,16,2,30,21,4,4,40,8,25,21,63,10,13,6,16,83,17,6,11,36,6,1,19,11,13,5,4,85,33,9,50,45,362,2,7,12,5,6,12,8,5,5,210,12,11,4,7,25,15,16,3,9,11,8,5,10,3,12,17,42,11
6,6,8,15,21,14,22,59,7,4,23,39,20,18,8,30,18,6,11,45,4,11,4,4,27,13,30,0,7,103,13,10,10,5595,10,10,26,8,14,22,13,6,6,31,16,141,4,46,5,24,5,7,3,47,21,7,12,2,12,6,14,95,23,28,15,21,99,8,11,12,17,9,26,39,49,28,8,34,34,56,6,24,13,4,4,4116,15,11,32,11,29,6,11,9,3,11,1,21,6,6
7,12,8,22,87,7,3,10,6,11,96,27,55,28,10,10,17,4,0,10,16,54,36,1,16,9,3,13,13,24,121,11,10,11,17,75,16,4,47,8,36,4,32,40,2,7,6,3,62,18,20,7,10,38,6,3,23,4,43,1,8,20,9,37,9,14,2,6,51,11,12,19,67,16,27,283,0,3,62,37,3,19,2,55,9,8,9,7,5,16,36,17,36,1,26,9,32,81,19,5
10,10,2,4,67,18,18,30,10,8,12,19,29,12,6,8,27,3,54,7,41,5,15,20,14,21,6,5,6,14,3,9,9,7,3,18,16,11,34,18,12,2,32,5,216,6,8,5,18,7,16,18,41,34,11,18,13,22,22,8,61,11,35,9,15,20,23,70,23,12,10,20,29,4,7,9,4,9,24,13,10,10,6,38,16,2,15,6,3,0,13,23,4,9,3,6,5,4,15,19
4,2,37,6,12,12,3,3,6,23,113,12,5,4,51,22,15,11,11,15,7,35,22,29,13,16,12,9,7,11,11,12,34,38,14,12,3,4,29,27,10,56,16,10,4,14,5,3,31,13,15,2,2,16,9,7,11,46,28,3,16,8,13,5,11,11,0,12,6,20,20,104,6,3,14,18,7,3,28,4,10,4,2,7,12,11,150,6,11,13,2,11,357,25,23,15,6,41,19,8
7,10,15,6,3,11,28,89,38,6,30,4,6,58,182,62,34,7,5,5,14,10,65,1,28,97,17,8,12,11,5,6,28,20,35,194,47,12,2,63,129,5,25,6,62,11,17,10,9,9,10,4,11,10,7,113,4,24,5,54,24,5,7,11,2,36,25,5,5,5,28,9,3,26,9,9,12,45,4,43,2,31,44,31,27,35,654,14,19,2,27,9,9,13,3,15,10,10,36,11
39,20,11,93,37,4,13,40,12,18,6,20,10,24,11,11,1340,16,16,100,6,9,32,26,43,13,20,16,14,16,6,22,26,33,10,9,9,7,4,18,8,12,4862,9,33,9,62,45,17,7,3,34,11,17,31,9,10,6,21,5,3,31,15,38,9,10,21,4,17,19,65,19,41,28,13,5,7,15,12,21,8,15,26,11,7,17,2,15,17,43,10,7,17,36,25,18,8,17,9,17
249,25,30,3,7,24,11,6,4,3,33,27,3,11,6,10,5,6,110,13,4,11,25,55,2,21,9,1,10,0,12,34,22,396,14,4,10,4,8,8,61,28,204,15,1,6,10,8,3,14,22,5,14,6,5,1784,5,6,5,6,22,35,8,6,16,25,5,21,38,8,18,11,120,42,27,6,15,20,8,7,7,5187,2,23,8,13,4,4,23,5,13,7,4,42,11,18,13,5,12,95
11,37,16,19,67,96,21,8,30,9,10,3,5,7,4,10,13,8,8,4,9,3,14,34,10,224,18,12,175,16,18,8,13,9,7,27,37,421,15,33,8,26,5,24,4,10,3,14,34,10,4,18,3,8,11,728,27,7,25,12,23,11,4,13,43,62,14,8,9,5,17,8,104,8,13,48,3,6,5,12,5,13,54,5,4,9,9,15,51,35,85,58,12,26,8,21,31,2,29,40
703,7,38,18,10,8,64,7,13,8,1,55,13,117,22,8,8,8,10,8,100,8,16,5,19,24,4,24,4,4,8,96,8,10,25,12,6,46,3,6,5,74,19,14,9,8,6,20,19,27,4,13,60,22,6,9,9,3,3855,56,43,1,2,31,12,10,23,3,11,2,16,3,9,2,7,22,7,55,16,8,124,5,17,29,18,24,15,21,18,14,5,117,5,139,47,12,5,8,8,5
8,2,3,386,3,8,0,12,5,11,35,9,5,38,4,10,48,117,11,2,15,13,11,19,1,7,13,34,2,11,83,17,12,4,15,3,4,11,15,10,16,13,4,57,4,2227,12,13,33,414,109,10,10,5,400,21,10,2504,8,13,16,4,39,66,45,58,4,15,16,5,146,20,13,10,26,10,6,32,3,12,14,17,10,42,38,6,7,40,7,134,12,11,49,56,3,57,10,7,112,11
26,1,6,5,18,18,5,40,12,250,13,17,3,31,27,14,9,38,3,107,27,8,5,5,22,14,9,20,31,41,390,6,5,100,55,4,39,13,4,31,56,20,5,5,11,21,8,20,8,30,11,14,14,3,16,3,14,13,8,5,38,6,85,26,10,21,7,14,11,17,5,9,9,12,2,14,2,30,17,4,14,24,13,91,0,11,127,11,10,20,9,8,11,13,28,103,9,50,3,2
28,179,85,5,7,14,3,13,10,16,6,16,4970,200,19,14,120,11,12,21,29,6,14,4,4,28,16,4,11,8,117,10,112,6,2,3,10,38,28,7,31,7,25,66,11,17,7,433,19,8,62,19,9,38,9,7,9,11,6,188,10,3,8,3,10,7,17,12,59,16,82,4,54,15,95,2,16,14,35,7,4,9,10,11,410,6,17,6,18,18,9,3,1,21,5,11,13,15,72,12
3,12,10,39,26,21,5,2,9,166,28,6,19,29,35,4723,53,112,10,10,7,10,101,36,3,5,1,8,13,405,6,17,16,2,11,0,22,7,4,7,34,69,7,19,31,16,8,116,59,10,33,6,20,12,1,85,11,6,28,11,2,8,11,36,4,11,8,7,283,5,5,13,7,21,15,5,47,102,8,5,8,3,9,5,27,6,1,6,34,4,7,117,12,1,13,6,11,1,26,8
20,8,39,18,27,8,32,23,3,4,4,28,8,21,5,4,8,22,4,11,18,4,79,4,24,16,9,31,29,3,11,207,2,7,8,18,32,14,1,10,66,7,7,4,49,5,8,17,26,5,1,5,8,4,6,12,2,7,20,11,10,12,41,12,10,9,14,6,15,9,13,6,10,23,3,5,13,25,4,16,9,13,6,27,4,93,1,12,8,7,7,14,9,15,3,5,28,8,11,15
6,16,11,12,6,0,2,17,7,8,6,51,19,44,21,10,60,7,11,13,25,3,55,24,12,8,4,3391,4,126,4,28,15,36,16,4,26,10,14,9,7,66,15,56,34,17,24,8,2,23,6,18,11,8,17,3,4,1,7,1,22,3,6,103,1,43,13,20,7,19,3,105,46,28,7,8,4,17,2,37,95,3,6,7,139,6,30,11,12,6,36,9,20,47,6,23,23,47,13,6
2,13,29,13,7,15,2,9,6,32,12,49,5,54,5,18,9,15,4,10,22,19,25,5,1,2,13,104,22,42,20,4,55,5,28,12,6,5,165,18,29,21,8,10,29,29,284,11,2,4,9,9,7,20,7,5,22,360,33,110,6,33,120,8,13,1,38,4,6,3,13,5,61,16,8,2,22,9,7,4,6,79,408,5,8,19,9,9,3,14,31,37,19,3,13,21,4,15,21,19
3,4,10,3,39,10,6,87,11,6,31,18,28,5,7,2,8,11,48,369,16,17,11,3,11,23,4,49,69,5,3,4,8,10,25,4,19,21,2,6,18,3,3,16,14,5,5,17,135,14,16,29,38,37,6,9,9,1,53,5,13,4,2,22,18,3,8,39,14,12,14,4,19,4621,15,13,4,126,2,5,9,17,86,24,24,174,12,114,40,7,8,6,33,20,64,8,20,22,10,11
11,14,15,6,11,11,19,6,14,15,1,5,19,2,10,14,8,6,2,14,8,3,8,9,13,8,4,12,11,6,10,4,25,15,14,26,1,7,37,76,14,15,7,6,13,60,7,19,8,9,2648,8,25,6,9,1,4,4,11,8,1,3,49,10,8,5197,5,3,4,2,11,17,8,6,10,18,7,5,16,14,13,14,12,19,12,8,15,9,8506,5,37,3,10,61,18,7,8,2,4,9
2,6,7,7,31,17,20,13,9,29,4,19,5,10,10,3,8,196,14,11,3,9,12,7,5,361,49,6,17,57,15,27,6,11,16,9,5,6,10,111,21,16,13,24,14,29,5,21,25,8,5,26,12,4,62,21,23,6,10,355,3,10,7,0,4788,21,14,153,9,16,28,8,11,3,19,7,13,9,8,62,7,9,5,11,5,62,19,8,21,11,16,10,9,10,5,28,36,6,17,4
27,5,6,13,1,4,33,3,4995,21,23,6,32,13,24,5,0,7,15,6,50,18,2,29,22,14,13,7,23,3,32,11,16,61,24,15,29,6,11,18,9,20,6,32,6,5,5,17,73,11,21,16,21,57,10,14,10,25,8,20,9,3,3,27,24,51,22,3,10,19,16,3,19,18,10,14,19,8,7,11,59,27,20,10,11,5,30,12,13,31,18,5,4,19,32,10,19,36,5,719
8,8,11,11,29,56,26,45,335,13,20,7,1,96,41,14,6,16,5,8,3,215,9,22,15,35,1,17,7,8,4,15,16,60,7,10,37,24,27,20,162,30,13,59,34,25,8,48,4,10,31,3,27,6,27,1,10,18,19,14,9,8,66,11,6,16,14,2,11,27,13,12,26,20,13,14,11,109,17,12,6,36,17,10,3,11,34,42,8,11,4,7,13,10,14,16,22,5,3,14
17,13,10,14,71,14,99,3,7,3,34,2,106,2,5,22,14,50,4,1,37,32,19,9,23,217,327,16,19,58,39,109,45,7,14,4,5,12,16,19,18,22,4,189,14,35,14,23,10,17,6,14,7,29,4,76,8,15,9,21,18,12,36,19,10,26,6,16,11,9,6,3,42,7,52,16,18,11,0,8,13,15,9,13,7,10,18,110,6,11,32,20,6,8,6,25,16,2,1381,4
17,5,8,13,16,4,5,114,7,17,76,25,31,11,5,1224,14,15,31,11,123,6,1,6,147,8,20,39,10,11,347,4,5,4,4666,36,6,15,58,17,8,26,19,9,4,8,6,150,21,30,3,37,8,7,9,17,1,12,25,12,5,0,3,9,8,5,7,25,81,33,54,18,23,17,13,6,25,13,1,26,15,12,33,13,7,6,11,9,337,9,2,17,16,18,6,12,10,6,17,56
19,26,22,2,6,8,54,10,12,3,55,6,1,11,8,62,38,17,15,24,18,38,28,32,9,15,7,10,13,20,22,6,13,19,22,25,10,12,37,22,3,5,7,4,11,15,29,1,1,14,10,232,11,12,19,4,19,4927,9,6,14,158,9,23,16,6,7,3,1,14,5,5,19,173,11,6,6,43,16,11,8,14,16,5,6,12,24,4,8,9,7,4,14,19,10,6,6,25,8,1224
12,16,11,9,12,5,35,14,6,8,111,4,11,7,40,44,43,21,4,0,64,30,6,45,46,12,3,7,8,12,12,203,18,3,3,1,12,13,4112,18,8,10,19,204,6,8,6,12,4617,3,7,4,4,20,4,106,4,8,13,7,29,12,45,9,64,27,22,7,11,31,14,8,11,3,25,29,23,3,19,16,2,15,61,17,52,10,9,19,12,3,17,13,2,8,5,2,108,32,16,16
14,14,20,8,59,13,6,94,7,18,28,5,7,5,24,4,53,33,33,9,46,27,5,59,11,7,7,27,17,9,4,5,7,24,15,9,1,7,28,8,2,3,8,6,9,73,3,15,17,5,5,10,29,24,6,10,20,11,12,10,8,47,18,20,34,16,6,30,13,2,195,5,25,23,18,29,49,9,13,14,10,12,1,60,11,4,38,11,26,15,7,17,15,3,66,22,0,9,4,6
7,11,13,10,47,21,108,8,8,9,39,43,19,10,3,72,10,21,10,9,47,26,60,21,15,10,61,7,8,14,36,37,3,46,6,9,37,45,1273,10,11,8,24,7,9,19,48,5080,31,7,18,15,0,5,4,3,22,4,28,7,14,5,441,10,15,21,15,3,4,134,7,12,8,46,9,11,7,6,62,8,44,3,33,10,3924,12,9,16,4,20,3,32,19,15,10,28,3,36,2,8
150,14,5,19,107,29,3,76,7,14,8,11,15,52,17,4,49,16,14,60,12,66,2,6,2,3,16,18,14,19,5,11,3,31,5093,125,2,3,1,42,0,30,36,58,22,1,11,12,667,37,18,13,15,4,4,18,18,2,25,9,8,13,6,19,15,7,5,14,2,30,22,15,16,7,15,43,44,16,17,1,12,11,8,8,11,8,34,4,40,11,53,15,24,26,2,17,69,11,9,9
