1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100
6,2,6,26,17,6,51,1,2,4,1,12,8,1,10,1,3,1,4,4,4,2,3,4,3,6,4,24,3,12,6,3,7,8,11,10,1,1,5,4,1270,31,5,6,2,4,3,19,5,35,2,123,52,6,6,8,3,45,54,9,1,2,10,6,3,1,9,3,4,9,3,43,20,9,9,0,0,31,3,36,12,6,24,6,2,1,2,2,12,6,0,0,7,1,9,2,6,32,79,3
2,1,1,164,10,0,12,24,7,3,20,4,17,1,2,39,17,2,7,0,4,3,12,1,10,5,4,8,8,23,7,22,17,2,12,14,5,6,3,9,7,13,3,10,115,1,4,1,7,4,12,27,12,9,14,2,236,0,3,6,8,5,1,0,2,2,17,0,6,0,10,0,2,9,120,10,5,4,11,2,6,6,5,11,7,4,29,397,3,1,9,2,8,12,6,11,5,16,5,6
7,11,64,6,1,6,9,89,13,4,2,6,4,9,8,7,3,4,4,4,29,2,7,3,3,3,2,9,17,3,15,30,2,20,4,89,6,1,5,12,6,20,6,3,2,10,3,1,2,3,1,19,8,4,8,6,1,2,3,4,14,16,10,34,4,3,0,48,2,1,3,4,1,4,2,0,6,6,3,23,6,0,0,3,5,32,3,5,6,2,39,3,0,1,2,4,13,3,2,7
6,12,0,10,34,6,4,5,483,2,16,4,2,16,3,2,4,15,1,3,0,6,5,4,2,4,8,9,8,32,15,2,1,2,1,0,10,5,14,17,4,8,8,5,12,35,2,1,4,4,9,8,90,2,32,6,0,11,4,1,2,2,6,18,2,1,3,2,11,0,3,1,78,1,9,2,4,1,0,3,1,4,4,7,3,2,16,3,114,0,12,7,5,13,1,4,12,6,2,2
8,0,4,6,0,1548,8,3,4,23,17,3,15,0,1,3,5,3,2,6,6,37,1,4,2,1,18,1,14,4,98,15,18,8,15,18,0,12,5,10,7,3,28,33,10,7,4,0,5,4,11,3,3,2,8,4,2,6,12,2,3,1,1,1,17,6,2,33,8,0,124,9,41,4,15,3,3,5,2,0,4,10,16,4,2,0,19,1,5,14,8,0,11,1,2,5,8,3,0,7
8,1,2,1,3,4,1,4,24,6,3,4,7,1,17,20,0,13,2,1,2,43,23,1,1,16,14,9,3,2,4,9,1,2,2,11,4,0,4,1,1,62,1,5,8,1,0,1368,4,5,11,2,0,3,5,2,3,18,321,8,12,159,103,14,25,29,3,50,14,23,9,7,23,4,3,3,3,9,1,11,9,7,0,1,20,4,7,5,1,0,12,15,0,2,12,2,7,2,1,3
3,16,7,2,2,1,186,0,24,5,17,2,31,6,3,16,2,1,25,5,7,11,5,42,55,1,5,5,4,3,6,3,8,3,7,3,3,12,1,29,3,5,15,5,2,8,17,0,3,9,3,7,9,13,4,11,87,6,7,2,2,2,5,9,9,7,5,5,15,6,7,3,4,2,9,19,4,14,4,30,16,3,1,3,3,10,11,4,349,10,3,3,3,0,4,2,4,1,30,30
16,60,6,1,16,7,2,0,13,10,0,9,3,7,10,12,6,8,3,12,8,10,118,1,1,3,0,5,5,4,8,9,0,18,232,14,5,3,2,6,4,20,2,1,8,19,8,2,5,14,68,6,10,12,3,9,6,8,8,6,6,4,0,38,30,4,692,2,6,17,1,5,13,2,5,1,2,2,21,3,3,7,12,4,2,0,16,2,2,3,0,6,0,8,14,5,4,3,9,11
20,2718,11,0,9,16,7,3,4,6,2,11,10,1,7,10,3,3,386,6,68,6,2,1,8,2,7,15,6,6,10,13,2,28,6,3,0,12,13,2,18,3,14,3,21,0,1,1,9,79,22,23,6,17,1,3,0,10,1,12,5,11,3,3,5,3,11,10,16,19,1,1,0,9,5,8,3,7,10,187,16,2,36,7,12,6,6,3,5,3,2,2,11,3,2,100,0,1,0,2
30,6,0,18,112,5,4,7,21,6,3,2,8,6,4,2,15,2,3,22,6,3,2,54,0,7,355,4,5,9,103,1,9,6,2,15,8,2,1,4,12,5,1,3,5,2,7,17,5,2,10,8,6,27,55,7,9,0,8,4,3,16,358,25,2,7,4,7,3,6,0,8,1,0,5,1,51,10,13,6,7,6,1,1,4,7,4,12,6,20,33,3,5,1,11,6,98,4,10,2750
2,0,9,16,5,137,1,5,4,13,16,5,28,0,1,0,10,55,7,7,0,4,24,20,8,354,2,19,8,28,11,5,1,0,3,4,8,12,5,14,12,6,4,2,5,91,3,3,11,1,3,4,45,3,2,2,4,1,0,22,14,3,1,5,12,1,4,10,3,1,1,20,6,1,7,2,4,1,27,10,24,2,305,2,756,2,3,11,347,2,3,3,1,5,1,18,3,2,3,5
21,5,3,71,5,1,4,2,0,1583,0,189,1,15,18,7,0,4,4,0,97,1,14,7,10,2,2,1,13,0,7,13,3,24,11,9,10,9,6,2,2,11,9,3,16,7,5,13,20,0,13,2,0,20,22,5,11,0,3,16,3,12,5,2,0,4,4,1,12,21,1,11,19,16,10,12,6,4,3,2,1,5,3,4,19,3,4,16,3,2,8,6,7,3,1,1,0,7,3,3
3,4,1,2,1,11,10,6,9,7,0,2,3,0,6,7,93,1,2,2,3,0,17,6,1,4,4,0,12,3,1,5,6,0,1887,0,3,11,7,16,9,24,93,10,3,5,3,14,0,6,11,1,68,2,1,29,7,14,2,0,48,2,2,5,2,2,11,20,0,4,3,1,17,0,2,9,2,5,1,35,9,4,9,0,37,1,11,4,1,1,2,8,8,13,6,3,1,9,3,1422
23,12,8,2,5,0,3,0,3,7,1,1,3,0,4,3,2,2,22,7,6,7,11,1,26,5,4,2,24,10,1,0,2,15,0,19,0,5,5,3,4,5,704,6,55,55,5,6,2,4,16,14,1,2,9,11,7,2,8,61,7,97,10,0,3,11,36,1,3,5,2,2,0,7,33,7,4,2,21,1,6,7,0,3,7,0,23,23,46,2,1,10,2,121,35,3,3,20,4,6
0,4,5,31,13,2,4,9,2,0,11,0,4,0,1,5,3,6,5,4,0,2,16,708,4,2,28,5,4,22,8,0,7,2,4,7,4,12,7,8,14,6,8,1,3,1,5,7,2,8,3,17,8,11,4,0,18,8,46,1,16,7,5,1,1,3,3,9,1,9,0,11,9,2,162,2785,4,2,12,15,14,3,28,19,110,12,0,1,2,3,3,0,2,4,4,16,2429,3,0,8
9,14,2,16,33,9,106,10,13,3,3,14,3,14,0,2,11,1,5,117,14,2,1,2,416,226,116,6,64,12,4,5,3,2,5,30,1,28,0,4,2,11,0,9,2,11,2,25,5,4,10,15,8,9,59,5,0,4,9,10,9,0,11,23,12,1,2,7,36,2,8,3,2,14,2,3,3,0,0,10,5,4,2,13,4,3,17,3,17,6,2,1,2,3,15,1,4,1,3,2
17,4,3,56,5,6,8,109,3,1,4,2,3,0,33,3,5,5,4,31,1,12,6,20,1,3,2,2,0,10,9,1,5,1,9,6,6,12,1,6,4,5,2,7,14,52,9,13,4,0,1,2,10,4,1,0,6,16,4,3,6,16,5,6,18,1,68,9,15,14,4,1,4,0,1,6,59,1,7,21,9,2,10,3,5,1,1,1,30,0,12,6,27,1,4,9,4,3,4,1
4,2806,2,4,5,3,6,2,17,0,14,6,14,13,1,0,16,22,13,39,30,13,29,1,7,14,10,2,8,2,27,3,4,4,5,213,8,14,0,1,4,0,205,5,24,5,11,2,32,12,64,5,0,5,2,4,308,0,5,0,2,6,1,5,2,18,4,3,12,3,0,2,23,8,7,2,28,22,10,114,2484,9,16,16,14,9,15,14,2,3,5,4,8,5,63,2,17,2,7,3
12,3,9,11,2,4,10,0,4,10,10,67,20,0,5,2,6,3,6,7,8,12,4,10,7,3,1,5,5,3,8,3,10,4,4,3,16,15,9,54,0,1,9,11,49,1,7,22,1,3,1,5,7,1,4,6,194,4,4,2,9,16,15,5,25,8,8,184,15,18,0,13,100,2,10,3,7,1,1,1,32,3,1,9,235,8,14,0,18,5,1,5,2,2,4,8,8,2,5,2
4,16,2,6,10,3,10,1,8,8,10,3,0,5,18,1,1,1,0,11,0,2,7,12,34,6,14,9,1,1,7,4,17,6,32,21,5,6,5,13,3,12,18,5,15,6,1,4,14,9,3,7,5,0,27,3,1,64,7,2,68,5,6,0,11,1,3,15,4,7,4,3,4,2,9,4,4,11,7,2,11,5,8,4,4,87,2,2,6,1,0,15,3,8,6,4,8,2,2,41
13,36,3,4,36,32,1,1,0,7,2,15,9,7,1,5,6,3,10,0,5,5,1,3,5,9,4,7,6,5,7,1,4,4,4,19,2,0,1,15,10,2,1,1,2,4,4,36,2,44,2,3,1,16,16,5,0,4,2,7,6,4,3,10,6,3,4,5,2,25,4,4,6,2,1,8,7,14,18,26,4,1,1,3,107,2,17,0,1,0,5,3,2092,6,9,0,38,1,8,0
1,11,37,3,2,23,2,28,3,9,2,6,3,12,1,32,11,2,2,17,10,14,4,7,9,3,12,4,0,8,22,4,5,8,4,35,12,12,14,13,2,12,3,3,1,9,14,4,7,5,21,16,5,98,1,0,12,4,1,7,5,0,2,28,1,27,0,8,2,6,4,2,0,2,62,18,9,0,3,3,3,3,15,0,0,10,3,10,4,11,3,5,0,11,5,8,7,0,325,2
27,3,7,2,5,1,1287,3,1,1,5,5,2,4,2,8,4,4,9,3,2,1,0,10,19,11,7,20,11,28,4,12,0,13,5,5,4,20,10,2,1,7,35,5,2,1,3,3,2,3,4,18,10,3,7,5,1,16,4,2,0,2,8,2,1,1,1,1,4,392,0,0,12,8,54,4,46,2,8,33,4,14,59,7,27,1,14,6,2,6,7,5,7,2,0,9,9,2,1,20
10,2,6,11,8,3,3,3,24,1,8,1,6,3,2,7,1,16,2,2,27,16,1,2,2,1,8,2,9,3,8,7,2,2,9,2,5,11,27,12,3,111,4,0,7,13,7,10,4,0,5,5,1,6,3,18,0,34,31,6,3,9,8,10,16,3,30,2,10,14,21,4,3,4,8,12,6,1,4,119,9,7,6,6,10,5,0,8,4,1,8,3,5,0,2,2,0,54,1,2
11,7,1,12,0,0,2,7,3,6,3,4,2,5,2,1,16,4,16,29,72,14,1,3,57,0,12,8,6,0,8,4,6,18,2,11,1,1,5,1,19,6,0,11,6,6,11,4,3,10,0,19,18,12,12,1,13,1,7,6,3,15,5,3,139,7,5,3,4,1,3,2,3,20,89,2,14,1,10,8,1,11,0,8,1,0,4,0,3,1,28,3,8,2,84,5,4,19,9,2
79,5,1,1,4,6,2,2,2,5,2,21,2,5,5,16,6,6,10,9,108,1,4,11,19,5,8,9,8,4,6,46,0,15,10,9,11,9,2,5,19,8,0,11,15,7,707,0,10,1,11,0,1,14,11,7,16,4,3,4,29,5,8,5,15,0,2,15,63,2,33,94,4,28,11,6,5,17,1,12,13,10,2,0,31,0,3,0,49,3,3,5,68,5,37,8,32,2,5,6
7,5,17,1,6,2,19,0,11,8,19,3,1,3,2,1,52,43,6,8,0,4,10,1,16,4,11,3,4,4,9,5,2,0,1,4,6,1,100,6,11,3,25,3,5,11,5,5,0,15,6,10,0,2,2,7,3,1,3,4,3,5,2,4,35,15,16,12,1,9,5,2,11,1,5,12,3,6,5,1,1,34,1,6,18,7,6,1,8,3,196,10,1,3,5,9,67,2,18,2
6,2,1,81,10,4,14,4,1,2,19,7,3,1,9,8,0,3,1,16,10,4,7,1,33,3,14,10,4,3,4,0,7,4,1,1,8,4,1,8,3,2,1,46,1,2,46,3,8,2,2,3,2,10,6,6,16,6,5,11,3,1,13,12,7,0,3,1,6,11,11,11,44,4,11,5,3,33,5,3,0,5,1,3,8,3,12,1,2880,3,0,2,2,7,5,9,0,6,30,6
6,5,8,8,5,4,6,15,3,6,4,9,2,2,2,13,1,2,4,1,2,2,57,5,4,2,1,11,0,15,2,4,6,1,10,6,12,3,32,2902,6,3,2,63,29,2,12,2,8,2,3,10,87,19,0,25,21,1,12,3,1,0,16,6,2,7,4,3,3,3,18,1,5,4,11,1,3,16,3,2,4,2,7,5,2617,0,9,1,3,7,0,2,7,1,5,14,4,0,12,3
2,1,4,15,12,1,4,9,2,2,0,15,1,3,10,1,0,21,7,9,0,7,18,6,9,35,4,7,1,8,11,0,60,5,7,27,4,8,16,0,3,7,18,6,24,16,16,4,0,30,13,7,5,9,4,27,7,19,1,2,2,2,6,45,5,1,13,4,4,7,5,4,3,2,6,113,17,10,3,11,2,8,8,16,7,1,2,5,13,10,3,2,23,7,7,10,8,3,8,2
2,5,0,6,1,56,15,1,8,4,9,5,0,29,39,6,0,8,1,0,12,6,1,5,6,31,32,18,8,1,1,13,10,43,28,1,6,9,1,2,25,40,1,762,2,6,3,1,3,45,4,3,4,11,3,5,12,0,8,0,4,1,36,2,6,1,9,56,9,8,9,0,8,4,331,3,0,28,5,2,3,5,21,9,14,8,4,2784,4,0,1,11,13,2,4,14,8,2,1,7
1,14,1,4,33,9,8,14,11,5,1,0,26,11,2,5,4,7,1,0,5,5,5,11,8,1,1,6,7,4,118,2,3,1,0,5,2,1,4,5,3,1,1,124,12,3,15,3,1,2,2866,2,5,4,1,8,7,4,36,4,5,6,0,6,2,1,0,1,8,8,59,36,4,3,4,18,3,6,4,1,3,0,8,2,2,5,12,1,10,1,3,12,2,5,6,0,3,2,4,1
2,3,9,11,39,1,3,2,2,58,8,1,14,5,4,12,3,0,5,23,17,3,4,10,9,4,2,4,4,10,2,9,19,2,4,4,7,24,6,10,9,18,10,6,3,4,25,17,3,3,7,0,1,12,2,21,14,4,1,1,4,17,9,2174,129,3,0,8,2,8,13,2,3,176,4,5,4,9,31,13,31,7,5,7,59,32,2,351,4,4,7,3,8,12,8,1,7,31,5,11
16,9,4,57,17,5,2,20,28,2,3,4,0,7,9,24,5,2,7,10,2,14,2,31,8,12,4,5,57,4,10,1518,51,15,1,6,11,12,12,6,9,13,8,2,10,2,11,0,1,5,4,25,2,9,3,12,10,42,2,1,5,0,34,6,3,32,0,7,1,9,4,6,10,2,0,13,5,3,1,0,5,6,1,10,3,19,6,19,9,0,5,5,0,26,5,0,228,3,27,6
1,227,25,34,9,3,33,4,6,3,0,6,4,10,6,2,1,5,16,5,223,2,3,25,139,7,49,2,21,4,6,7,3,0,6,92,0,4,12,3,2,2,8,225,6,6,2,4,3,0,2,0,3,33,9,4,6,6,1924,1,6,5,1,3,6,1,6,19,2124,15,0,2,9,1932,93,1,1,1,10,5,5,3,1,1,2,1,5,3,21,6,32,2,14,4,775,8,10,33,7,4
2,27,1,13,2,2,2,15,12,8,1985,5,1,0,16,226,3,211,1,2,13,6,7,0,3,10,2,9,4,2,11,10,10,6,4,1,1,0,10,14,13,120,2,4,0,0,1221,7,10,1,57,9,5,14,8,16,2,4,1,6,12,6,1,1,5,0,7,10,2,6,1,8,2,14,5,1,6,0,2,5,18,2,1,5,1,0,20,16,7,33,4,3,3,5,1,2,10,8,5,21
7,5,5,7,19,27,15,8,6,3,5,2,16,0,33,5,7,9,0,1,2,1,6,0,8,5,2,7,15,5,9,4,32,237,10,3,7,17,1,7,11,2,3,1,3,16,11,18,2,16,4,3,14,2,26,5,181,5,4,0,2,13,0,3,2,10,6,597,5,32,26,6,9,0,3,6,57,9,13,2,32,8,51,1,2,18,1,11,7,6,8,1,12,1,9,0,5,1,9,5
4,7,3,7,0,14,2,1,9,4,5,5,0,2,1,2,2,21,6,6,3,1,1,17,4,4,32,0,7,1,20,15,0,7,3,7,12,0,4,30,3,7,4,5,12,1,1,63,0,1,1,6,6,2272,2,9,3,3,11,15,3,5,3,5,2,4,21,7,1,32,8,10,3,4,5,16,7,12,5,6,17,1,12,6,5,8,5,2,3,48,14,15,24,2,2,17,2686,3,20,4
3,7,5,70,9,14,9,4,8,6,2,23,6,7,7,1,5,4,8,8,24,17,1,2,2,0,8,2,10,5,36,20,77,2,10,0,4,2,13,41,2,26,2,2,15,29,26,16,3,0,6,2,13,273,3,7,5,13,4,0,4,30,9,10,19,2,4,10,4,23,11,12,16,2,9,1,7,8,2,25,13,30,1,8,8,3,5,4,22,0,6,2,9,1,19,2,1,0,4,33
5,9,3,10,10,7,8,53,16,87,35,3,0,16,9,6,3,2,2,1,5,7,24,0,34,13,4,4,8,5,56,8,4,6,13,0,7,5,1,8,0,0,29,0,33,2,3,16,2,1,11,10,2,1,2,3,5,4,3,3,1,3,16,4,5,2,14,1,2,4,4,9,2,16,6,2,20,24,0,6,29,6,5,1,9,4,37,7,7,3,2,35,7,3,0,2,41,7,4,1
1,17,4,2,2,5,35,2,9,6,11,4,7,12,3,10,1,3,17,2,21,4,17,3,1,5,3,4,9,11,5,4,2,4,1,2,309,0,10,2,11,3,118,13,0,3,164,2,5,10,2,12,12,143,20,10,21,4,3,262,6,4,3,1,0,5,8,3,19,5,2,0,0,10,2,3,44,3,4,63,6,312,66,5,1,7,6,12,5,180,6,0,1,3,0,10,14,3,15,12
6,33,163,0,2,1,6,7,5,5,1,10,2821,2,3,1854,3,9,13,6,3,1,2,4,0,2,1,9,3,0,17,4,5,1,13,4,4,10,16,2,30,9,7,5,14,15,6,2,1,4,13,15,8,38,2,37,5,1,3,5,13,16,4,10,41,6,0,2,27,2,241,1,21,4,10,3,1,9,10,2,5,1,2,6,5,6,2,11,7,4,32,0,9,2,3,12,8,54,5,3
3,2,19,4,6,1,2,6,4,16,11,5,7,2,0,19,209,6,12,4,18,5,11,6,9,3,12,22,3,9,14,1836,1,3,11,3,2,0,2,2,9,8,2,6,32,1,109,1,2,8,8,2,4,8,6,1,24,3,6,2,2,7,19,10,8,13,4,8,71,1,3,57,2,13,4,2,2,0,8,118,1,4,1,5,0,383,3,7,12,7,2,0,4,6,26,465,1,6,12,38
30,3,7,3,2,0,1,15,32,1,36,2,16,1,8,1,1,8,2,2,0,2,0,1375,6,3,4,7,38,178,11,3,1,14,4,5,1,3,0,11,6,6,0,6,25,3,6,3,18,0,2,27,4,24,3,13,2,4,5,1,1,0,3,3,9,5,8,21,1,2,2,1,2,2,5,17,5,3,18,3,1,0,2,6,9,8,6,1,4,1,21,1,2,8,2,2,8,2,1,7
0,1,3,1,0,13,0,3,2,9,17,0,408,8,0,10,5,2,0,6,22,3,1,2,84,2,12,8,8,6,3,2,5,5,37,15,8,4,3,4,4,8,9,22,14,17,5,2,36,4,21,6,14,59,5,5,3,1,6,1,10,4,0,6,4,3,1,13,2,4,6,7,4,1,7,6,3,19,2,2,1,12,3,9,10,16,2,15,0,10,12,4,10,4,6,5,1,3,19,1
5,8,0,2,3,9,2,16,0,1,4,3,5,6,8,0,4,20,55,5,5,1,3,3,4,12,3,6,3,9,20,4,3,79,14,3,0,6,3,0,1,11,37,17,16,1,37,10,0,1,5,0,3,4,34,5,18,485,2,10,2,8,18,6,12,7,12,2,2,4,14,7,1,2,0,1,4,9,8,1,2,1,25,220,5,5,19,4,12,5,9,23,2,8,7,3,4,8,20,10
5,6,5,2,4,2,5,43,5,5,8,3,9,2,22,15,0,146,6,7,2,2,1,3,4,1,2,45,4,6,6,4,5,330,3,0,3,11,13,14,31,0,13,7,0,3,7,7,5,12,12,14,9,0,5,1,6,2,4,2,14,1,4,2,0,0,1,20,17,3,30,158,5,1,43,1,1,4,0,3,0,31,6,2,5,9,3,3,6,3,5,4,2,8,48,0,6,3,6,1
0,6,0,9,22,3,9,1,24,1,19,10,6,26,4,7,2,96,0,8,6,20,11,2,4,11,4,4,5,4,5,3,0,18,3,5,4,3,2,2,5,4,3,5,6,9,8,4,6,4,4,4,27,6,66,5,4,4,59,2367,0,1,5,4,19,5,5,2,3,15,11,7,2,4,14,1,9,36,3,22,17,1,20,217,5,34,2,2,4,72,4,17,17,7,7,2,0,4,4,15
3,2,4,9,14,101,1,3,47,1,10,4,3,10,6,12,4,7,0,6,1,6,2,15,7,0,33,0,3,3,6,3,46,8,20,11,2,0,6,2,9,9,1,3,16,12,6,13,8,63,23,5,10,4,4,28,1,0,14,20,0,2,52,17,4,6,0,12,3,13,0,10,1,12,30,1,8,1,2,3,3,91,0,10,1,1,2,20,2,0,1,4,74,4,7,2,0,16,35,2
1,2,0,17,2524,15,18,3,3,7,21,6,11,2,2,5,2,5,6,1,5,12,4,1,2,23,4,31,5,2,1,0,1,4,6,0,7,2,7,6,15,2433,15,31,147,6,2604,2,0,5,6,7,5,0,6,8,7,8,0,3,5,3,17,722,0,2,5,57,17,9,5,4,7,0,15,0,8,1,2865,8,6,26,5,1,4,4,730,4,12,12,1,9,41,16,2,48,16,1,3,13
2,3,16,5,3,2,5,5,4,4,10,3,53,2,33,10,33,29,5,1,10,2,47,4,3,8,0,12,2,2,3,6,11,34,7,0,5,23,2,5,30,6,2,96,4,27,10,3,1,30,5,0,6,10,5,100,31,4,2,1,4,1,6,0,143,21,9,10,20,20,1,1564,2,3,3,1,4,1,4,6,0,2,16,15,4,6,3,3,3,1,90,9,0,10,9,4,4,4,1,7
6,4,8,0,2,1128,5,11,2,4,5,48,2,9,5,12,2,3,1,9,4,0,7,3,1,6,4,17,9,10,4,4,7,0,2,41,4,2,3,8,2,7,6,7,1,12,3,8,5,4,6,6,2,1,3,5,2,0,2245,11,59,10,0,2,2,17,0,1,3,2,2,49,2,20,19,0,7,6,1,9,10,12,11,1,4,11,6,3,7,15,3,11,3,3,9,38,1,4,3,6
6,18,1,3,12,42,4,8,28,5,1,0,2545,6,4,0,3,19,12,2,5,29,0,3,11,10,6,1,6,3,0,4,15,19,32,8,2,6,0,1,2,3,5,1,2,2,6,3,267,2,1,0,1,5,4,8,5,9,2631,17,3,0,1,7,2,13,8,0,1,5,1,0,3,3,1,4,4,6,9,2,2,1,1,5,8,25,1,0,11,9,10,1,9,2,17,0,26,7,17,33
213,14,20,61,7,0,2,2,18,2,17,10,1,1,5,1,2,4,12,6,83,8,46,4,0,5,15,16,110,30,24,5,7,4,6,32,24,6,100,17,4,1,7,1,1,87,27,16,0,4,2,11,0,1,6,2,7,3,9,34,6,1,2,0,16,3,0,3,8,7,6,4,7,8,1,60,6,8,25,4,116,14,7,2,7,1,13,8,192,0,0,31,14,7,21,21,5,1,118,3
10,1,9,0,89,62,1,6,8,3,10,0,6,4,51,15,4,2,9,6,0,3,4,10,9,29,11,7,7,9,1,0,12,6,1,1244,5,5,103,5,9,8,8,204,4,5,8,32,7,7,7,3,5,11,60,1,10,3,1,25,5,3,6,2,6,0,21,3,13,14,2,1,27,20,4,59,3,1,3,2,5,2,11,13,7,8,3,4,3,10,60,2,1,14,16,6,2,5,3,3
4,218,2,7,6,17,2,5,1,2,6,6,54,26,5,23,2,2,2,8,11,66,2,5,2,8,104,3,5,4,5,2,13,40,6,5,0,1,4,1,5,9,55,10,1,3,2,7,2,97,15,1,22,1,6,6,0,7,4,6,24,5,31,27,4,0,3,8,1,6,18,12,4,3,7,9,30,1,15,3,14,2,2,445,11,5,12,12,2,2,4,0,1,28,2,13,1,5,0,1
